"id","TL0_sim","T0_sim","L0_sim","Ttotss_sim","Tss_sim","Lss_sim","Dss_sim","TLss_sim","AFIR_sim","SCIM_sim","time_last_dose","TLss_frac_change","TL0_05tau_frac_change","error_simulation","T0_thy","TL0_thy","L0_thy","Ttotss_thy","Lss_thy","Tss_thy","TLss_thy","Tfold_thy","Lfold_thy","Dss_thy","Cavgss_thy","Ccrit_thy","AFIR_thy","AFIR_simple_thy","SCIM_thy","SCIM_adhoc_thy","SCIM_simpler_thy","SCIM_simplest_thy","SCIM_Lfold_thy","SCIM_Lfold_adhoc_thy","F","ka","CL","Q","V1","V2","keD","k12","k21","Vm","Km","tau","AFIR","T0","keT_keDT_ratio","keT","L0","keL_keTL_ratio","keL","Kd_DT","Kd_TL","kon_DT","kon_TL","keTL","keDT","Kss_DT","Kss_TL","TL0","ksynT","Ttotss","Tfold","dose_nmol","dose_mpk","tmax","is_soluble","koff_TL","koff_DT","ksynL","Cavgss","AFIR_SCIM_pcterr","SCIM_SCIM_pcterr","AFIRthy_category","AFIRsim_category","SCIMthy_category","SCIMsim_category","AFIRthy_AFIRsim_category","AFIRthy_SCIMsim_category","AFIRsim_SCIMsim_category","SCIMthy_SCIMsim_category","assumption_AFIR_lt_30","assumption_SCIM_lt_30","assumption_drug_gg_T0","assumption_drug_gg_KssDT","assumption_koffDT_gt_keT","assumption_koffTL_fast","assumption_Cavgss_gt_Ccrit","assumption_Cavgss_gg_LssKssDT_KssTL","assumption_L_noaccum","assumption_all_AFIR","assumption_all_SCIM"
1423,0.0600565186187971,27.8681212801522,0.13380872257204,1355.29051030838,9.52607865602325,0.142755118508736,22.0306583092068,0.0219015014469831,0.341827084799138,0.364681502535982,126,3.93368788438417e-06,-1.27093335908235e-14,0,27.8681212801522,0.0600565186187956,0.133808722572038,2046.40207681388,0.147890472079228,-99,0.00363798538148083,73.4316481632129,1.10523790405075,208.781840548042,208.781840548042,283.981404524253,0.0519971695385983,0.054849171192127,0.0571162541669089,0.0571162541669089,0.0606212751573205,0.0606213830073065,0.0606213830073074,0.0571564782480816,0,1,2.4,0.5,3,3,0.8,0.166666666666667,0.166666666666667,0,1,21,0.054849171192127,27.8681212801522,NA,7.95401243366594,0.13380872257204,4.26484781511934,392.12034352284,0.1461803486331,62.0786828041036,11.3658904734397,7188.46213949919,91.9423999451355,0.111016855481849,0.155947894408882,62.0914730780399,0.0600565186187971,227.185123619402,2046.40207681388,73.4316481632129,10522.6047636213,22.5484387791885,140,1,446250.261007279,1.66146983193305,57.9908627154618,208.781840548042,0.857417584448315,0.84327014709927,"5% <= AFIRthy <= 30%","AFIRsim > 30%","5% <= SCIMthy <= 30%","SCIMsim > 30%","5% <= AFIRthy <= 30%, AFIRsim > 30%","5% <= AFIRthy <= 30%, SCIMsim > 30%","AFIRsim > 30%, SCIMsim > 30%","5% <= SCIMthy <= 30%, SCIMsim > 30%",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1424,306.797004370506,2.92625803777736,89.1905780983858,3572.37924525479,0.591469189181418,355.965947432366,32.6763745673547,247.491391157348,0.202124755078219,0.806694288508968,126,1.56257120860871e-07,9.26401139043727e-16,0,2.92625803777735,306.797004370506,89.1905780984227,17059.2157906047,1469.26034519517,-99,325.213147649751,5829.70318077694,16.4732685505618,516.666992411509,516.666992411509,2483.67317132059,0.0615612261823925,0.0655996191759628,0.519375876948467,0.519375876948467,1.0600388294613,1.08064014350067,1.08064014350022,0.51937868587034,0,1,2.4,0.5,3,3,0.8,0.166666666666667,0.166666666666667,0,1,21,0.0655996191759628,2.92625803777736,NA,1.75560395431463,89.1905780983858,0.222305430989851,1.43601521758071,0.00364478904652336,0.842838926456606,53.6968575403343,820.897536189668,6.45964973139264,0.116473029091453,0.0058138736899583,0.850707935007145,306.797004370506,1986.93853705647,17059.2157906047,5829.70318077691,26040.0164175401,55.800035180443,140,1,691.884398132973,0.195713718195736,2109.88021428816,516.666992411509,0.923687043457098,0.356164171150486,"5% <= AFIRthy <= 30%","5% <= AFIRsim <= 30%","SCIMthy > 30%","SCIMsim > 30%","5% <= AFIRthy <= 30%, 5% <= AFIRsim <= 30%","5% <= AFIRthy <= 30%, SCIMsim > 30%","5% <= AFIRsim <= 30%, SCIMsim > 30%","SCIMthy > 30%, SCIMsim > 30%",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1425,1.27638562579322e-07,0.115955663055031,0.000112444321534572,19.328166526301,0.0835614629532693,0.00011262680541385,1.47931431301394,9.21298180139544e-08,0.720632875977884,0.721802378154324,126,8.38390256688229e-07,-2.07380740324829e-16,0,0.115955663055031,1.27638563723854e-07,0.000112444321534572,68.8865424683382,0.000113100272069945,-99,1.18104884532922e-07,594.076569038682,1.00583355856855,4.14158940001831,4.14158940001831,9.52965968757586,0.479537347563592,0.921367451283517,0.480602374044523,0.480602374044523,0.926742300682383,0.926742302273733,0.926742302273733,0.480989233059394,0,1,2.4,0.5,3,3,0.8,0.166666666666667,0.166666666666667,0,1,21,0.921367451283517,0.115955663055031,NA,65.7468581138319,0.000112444321534572,0.194585651960516,11.0125472688198,0.00632548763998372,67.7363256500544,1131.58390525095,1.64444203939467,56.5948576262674,0.110670785278049,0.00642328930079252,102.152167784022,1.27638562579322e-07,7.62372775006069,68.8865424683382,594.076569038682,208.736105760923,0.447291655201977,140,1,111.388461493077,7.1578200062694,0.00124552209228665,4.14158940001831,0.33563900303323,0.33362753072482,"AFIRthy > 30%","AFIRsim > 30%","SCIMthy > 30%","SCIMsim > 30%","AFIRthy > 30%, AFIRsim > 30%","AFIRthy > 30%, SCIMsim > 30%","AFIRsim > 30%, SCIMsim > 30%","SCIMthy > 30%, SCIMsim > 30%",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
1426,116.00046010081,235.41927276509,2.18409175408815,1402.77168240825,232.758204944991,2.20678661499713,0.0375210879138707,115.880979946095,0.988696474214521,0.998970002751619,126,2.80608048584887e-10,6.00283723391919e-15,0,235.41927276509,116.00046010081,2.18409175408832,93871.4988199654,24.217996389625,-99,42.2618219281218,398.741775545428,11.0883603421386,100.47806684227,100.47806684227,8941.30905592339,0.0318276958377817,0.0328739994946695,0.26712474911204,0.26712474911204,0.36435462902748,0.364518752284208,0.364518752284179,0.267140888810785,0,1,2.4,0.5,3,3,0.8,0.166666666666667,0.166666666666667,0,1,21,0.0328739994946695,235.41927276509,NA,30.1766392728499,2.18409175408815,5.26463475355712,2.21861596655397,0.00527917971788318,4.39536537883319,25.3606822389315,11.3345845449052,0.421418782196606,0.0762004158307669,0.0082838471441321,4.43254528432748,116.00046010081,7153.04724473871,93871.4988199654,398.741775545428,5064.09456885042,10.8516312189652,140,1,49.8196404921338,0.133883599307447,53.7304334679684,100.47806684227,0.968139487922446,0.732583673108344,"AFIRthy < 5%","AFIRsim > 30%","5% <= SCIMthy <= 30%","SCIMsim > 30%","AFIRthy < 5%, AFIRsim > 30%","AFIRthy < 5%, SCIMsim > 30%","AFIRsim > 30%, SCIMsim > 30%","5% <= SCIMthy <= 30%, SCIMsim > 30%",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1427,0.000366883708402037,0.0054446660007937,0.0014540739706392,0.133008607756298,6.10904339164326e-05,0.00164801603568957,7.20343808829212,4.66557616180194e-06,0.0112202353473155,0.0127167711592397,126,4.82383902937438e-05,0,0,0.0054446660007937,0.000366883708402038,0.0014540739706392,0.134473391135346,0.00165051412026807,-99,4.71171621072605e-06,24.698189221477,1.13509639371545,7.22238647595825,7.22238647595825,0.0191650103578159,0.0111929286135061,0.0113196284061879,0.0126801324811971,0.0126801324811971,0.0128484189734627,0.0128488693820629,0.0128488693820629,0.0126858702916872,0,1,2.4,0.5,3,3,0.8,0.166666666666667,0.166666666666667,0,1,21,0.0113196284061879,0.0054446660007937,NA,2.52250915612532,0.0014540739706392,1.86766151978192,8.13371630099563,0.00294740629184451,0.00460493328455911,314.312626318064,256.570951894028,4.35502697616502,0.114015182905749,0.00331015081229649,0.0215789006959744,0.000366883708402037,0.0153320082862527,0.134473391135346,24.698189221477,364.008278388296,0.78001773940349,140,1,1.18149211622782,0.926407012416034,0.0134248136050478,7.22238647595825,0.11982935972127,0.00242993029956721,"AFIRthy < 5%","AFIRsim < 5%","SCIMthy < 5%","SCIMsim < 5%","AFIRthy < 5%, AFIRsim < 5%","AFIRthy < 5%, SCIMsim < 5%","AFIRsim < 5%, SCIMsim < 5%","SCIMthy < 5%, SCIMsim < 5%",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
1428,0.00118288763272141,0.180789127637669,0.000900878620784939,5.0193997470498,0.00243294992062668,0.00115536634563837,153.368520482029,2.04153733445026e-05,0.0134573906761844,0.0172589287264202,126,0.000425103429865573,0,0,0.180789127637669,0.00118288763272135,0.000900878620784939,5.08592903584135,0.00115983569977744,-99,2.0692232969155e-05,28.1318301730754,1.28744946657395,153.912771948281,153.912771948281,0.551649512530535,0.0134116203043438,0.0135939370261801,0.0171923079629909,0.0171923079629909,0.0175014357332567,0.0175015069729954,0.0175015069729954,0.0172004727787198,0,1,2.4,0.5,3,3,0.8,0.166666666666667,0.166666666666667,0,1,21,0.0135939370261801,0.180789127637669,NA,2.43597445292582,0.000900878620784939,4.56789069958443,3.56010245368783,0.060572640756646,0.121649965453647,6.28719350834051,48.5964084628316,0.77937557788143,0.0867726637384003,0.0743741347973955,0.137687685164508,0.00118288763272141,0.441319610024428,5.08592903584135,28.1318301730754,7757.20370619334,16.6225793704143,140,1,5.91175141067478,0.380831913748226,0.00412913392065241,153.912771948281,0.222916988827174,0.00338699745662186,"AFIRthy < 5%","AFIRsim < 5%","SCIMthy < 5%","SCIMsim < 5%","AFIRthy < 5%, AFIRsim < 5%","AFIRthy < 5%, SCIMsim < 5%","AFIRsim < 5%, SCIMsim < 5%","SCIMthy < 5%, SCIMsim < 5%",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
