"","TL0_sim","T0_sim","L0_sim","Ttotss_sim","Tss_sim","Lss_sim","Dss_sim","TLss_sim","AFIR_sim","SCIM_sim","time_last_dose","TLss_frac_change","TL0_05tau_frac_change","error_simulation","T0_thy","TL0_thy","L0_thy","Ttotss_thy","Lss_thy","Tss_thy","TLss_thy","Tfold_thy","Lfold_thy","Dss_thy","Cavgss_thy","Ccrit_thy","AFIR_thy","AFIR_simple_thy","SCIM_thy","SCIM_adhoc_thy","SCIM_simpler_thy","SCIM_simplest_thy","SCIM_Lfold_thy","SCIM_Lfold_adhoc_thy","F","ka","V1","k12","k21","T0","L0","keD","keT","keL","keDT","keTL","Vm","Km","kon_DT","Kd_DT","kon_TL","Kd_TL","param_name","param_value","drug"
"11",4.54545454545455e-07,1e-04,0.01,0.000100454545454546,2.14968643278596e-08,0.0100004544479703,7475.16501385893,9.7484211451523e-11,0.000214968643278596,0.00021446526519335,357,-0.00011426361409707,0,0,0.000100000000000035,4.54545454510303e-07,0.01,0.000100454545454546,0.0100004545454545,-99,9.79594601483561e-11,1.0045454545451,1.00004545454545,7456.69965722136,7456.69965722136,0.00988472727272728,0.000215501016835095,0.000215547467533524,0.000215510812343049,0.000215464587507653,0.000215557054914063,0.00021555726516243,0.000215557265145684,0.000215510810224823,0,0,3.28,0.166463414634146,0.150413223140496,1e-04,0.01,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,"T0",1e-04,"Atezolizumab"
"12",2.72492841054064e-06,0.000599484250318942,0.01,0.000602209178729482,1.288711666652e-07,0.0100027243438715,7475.11565629924,5.84538991004529e-10,0.000214970062343819,0.000214515357079988,357,-0.000114263687486936,1.55422972577515e-16,0,0.000599484250318964,2.72492841051846e-06,0.01,0.000602209178729482,0.0100027249284105,-99,5.87384857684359e-10,1.00454545454542,1.00027249284105,7456.69965722136,7456.69965722136,0.059257383186981,0.000215501016835162,0.000215547467533592,0.000215559739263976,0.000215513493439813,0.000215605992333322,0.000215606202677165,0.000215606202675402,0.000215559726661287,0,0,3.28,0.166463414634146,0.150413223140496,0.000599484250318942,0.01,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,"T0",0.000599484250318942,"Atezolizumab"
"13",1.63355166536574e-05,0.00359381366380463,0.01,0.00361014918045829,7.72592921605025e-07,0.0100163320075288,7474.81976550567,3.50912485318463e-09,0.000214978569809073,0.000214815663782447,357,-0.000114264126817286,0,0,0.00359381366380455,1.63355166537353e-05,0.00999999999999992,0.00361014918045829,0.0100163355166537,-99,3.52607106910706e-09,1.00454545454548,1.00163355166537,7456.69965722136,7456.69965722136,0.355238679357095,0.000215501016835175,0.000215547467533605,0.000215853048535247,0.000215806676786843,0.000215899364540469,0.000215899575457126,0.000215899575458161,0.000215852972892952,0,0,3.28,0.166463414634146,0.150413223140496,0.00359381366380463,0.01,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,"T0",0.00359381366380463,"Atezolizumab"
"14",9.79288495469038e-05,0.0215443469003188,0.01,0.0216422757498657,4.63267196968158e-06,0.0100979076365473,7473.04594687679,2.12129996225508e-08,0.00021502958484265,0.000216616448786021,357,-0.000114266761235608,1.38391569172654e-16,0,0.0215443469003189,9.79288495468467e-05,0.0100000000000001,0.0216422757498657,0.0100979288495469,-99,2.13104332103199e-08,1.00454545454545,1.00979288495468,7456.69965722136,7456.69965722136,2.12959993378679,0.00021550101683517,0.000215547467533599,0.000217611391422765,0.000217564261189496,0.000217658084718642,0.000217658299085558,0.00021765829908543,0.000217610934259616,0,0,3.28,0.166463414634146,0.150413223140496,0.0215443469003188,0.01,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,"T0",0.0215443469003188,"Atezolizumab"
"15",0.00058706802955222,0.129154966501488,0.01,0.129742034531041,2.78117035621575e-05,0.0105869345128811,7462.41218640083,1.33516671160817e-07,0.000215335920216719,0.000227429640927058,357,-0.000114282579833078,1.84680840704691e-16,0,0.129154966501488,0.000587068029552206,0.01,0.129742034531041,0.0105870680295522,-99,1.33940967874438e-07,1.00454545454545,1.05870680295522,7456.69965722136,7456.69965722136,12.7666161978544,0.00021550101683517,0.0002155474675336,0.000228152379506347,0.000228100573300535,0.000228201334600028,0.000228201570237598,0.000228201570237592,0.000228149506162037,0,0,3.28,0.166463414634146,0.150413223140496,0.129154966501488,0.01,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,"T0",0.129154966501488,"Atezolizumab"
"16",0.0035193803758233,0.774263682681126,0.01,0.777783063056949,0.000168162954210345,0.0135183495558596,7398.66456987192,1.03081996366976e-06,0.000217190807178285,0.000292898139329034,357,-0.000114378346377156,-2.46452967672043e-16,0,0.774263682681126,0.00351938037582341,0.00999999999999989,0.777783063056949,0.0135193803758233,-99,1.02535008104559e-06,1.00454545454545,1.35193803758234,7456.69965722136,7456.69965722136,76.5338534048038,0.00021550101683517,0.0002155474675336,0.000291343921813424,0.000291259449110089,0.000291406436019665,0.000291406820263207,0.000291406820263219,0.00029132192706678,0,0,3.28,0.166463414634146,0.150413223140496,0.774263682681126,0.01,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,"T0",0.774263682681126,"Atezolizumab"
"17",0.0210981310618762,4.64158883361277,0.01,4.66268696467465,0.00106300236017431,0.0310831503777044,7016.51153991132,1.49806841718879e-05,0.000229016916034531,0.000710047924527194,357,-0.000114988237577527,1.64443331107314e-16,0,4.64158883361277,0.0210981310618763,0.00999999999999993,4.66268696467465,0.0310981310618762,-99,1.41392608149791e-05,1.00454545454545,3.10981310618764,7456.69965722136,7456.69965722136,458.808397323985,0.00021550101683517,0.0002155474675336,0.000670166507806389,0.000669719714960377,0.000670310306431721,0.000670312339541538,0.000670312339541545,0.000669863321891075,0,0,3.28,0.166463414634146,0.150413223140496,4.64158883361277,0.01,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,"T0",4.64158883361277,"Atezolizumab"
"18",0.126479972827596,27.8255940220712,0.01,27.9520739948988,0.00946029857775603,0.135897784611027,4725.76700306539,0.000582188216568887,0.000339985502924111,0.0046030071287449,357,-0.000120656517644085,4.36259457448516e-13,0,27.8255940220712,0.126479972827598,0.00999999999999871,27.9520739948988,0.136479972827596,-99,0.000371992906503911,1.00454545454545,13.6479972827614,7456.69965722136,7456.69965722136,2750.48408109804,0.00021550101683517,0.0002155474675336,0.00294112101851071,0.00293253510475728,0.00294175209274015,0.00294179125120426,0.00294179125120467,0.0029331624994255,0,0,3.28,0.166463414634146,0.150413223140496,27.8255940220712,0.01,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,"T0",27.8255940220712,"Atezolizumab"
"19",0.758227516909116,166.810053720006,0.01,167.568281236915,154.327660207795,0.0107976215609416,0.126987488583555,0.757429895348174,0.925170016831464,0.998948044560301,357,0,-2.92846935745866e-16,0,166.810053720006,0.758227516909111,0.0100000000000045,167.568281236915,0.768227516909116,-99,0.0125518174745376,1.00454545454545,76.8227516908768,7456.69965722136,7456.69965722136,16488.7188737124,0.00021550101683517,0.0002155474675336,0.0165541571554995,0.0162857796965438,0.0165577089502934,0.0165589495759387,0.0165589495759311,0.0162892172488756,0,0,3.28,0.166463414634146,0.150413223140496,166.810053720006,0.01,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,"T0",166.810053720006,"Atezolizumab"
"20",4.54545454545454,1000,0.01,1004.54545454545,997.635543852767,0.0100236491638027,0.00372083881096986,4.54543089629074,0.997635543852767,0.999994797183964,357,0,3.90798504668055e-16,0,1000,4.54545454545455,0.00999999999999091,1004.54545454545,4.55545454545455,-99,0.446031887769527,1.00454545454545,455.545454545869,7456.69965722136,7456.69965722136,98847.2727272727,0.00021550101683517,0.0002155474675336,0.0981270153092958,0.0893946751115042,0.0981480612820698,0.0981916690737152,0.0981916690738047,0.0894121416497521,0,0,3.28,0.166463414634146,0.150413223140496,1000,0.01,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,"T0",1000,"Atezolizumab"
"21",6.81818181818182e-06,0.15,1e-04,0.150006818181818,3.21643171441182e-05,0.000106816623878696,7460.41873082784,1.55793948614558e-09,0.000214428780960788,0.000228497791301352,357,-0.000114285670977374,0,0,0.15,6.81818181824667e-06,9.99999999999353e-05,0.150006818181818,0.000106818181818182,-99,1.56247705953359e-09,1.00004545454545,1.06818181818251,7456.69965722136,7456.69965722136,14.7606709090909,0.000214535857394906,0.000214581892905282,0.000229163302062747,0.000229110800661556,0.000229212474122282,0.00022921247651028,0.000229212476512609,0.000229159950192908,0,0,3.28,0.166463414634146,0.150413223140496,0.15,1e-04,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,"L0",1e-04,"Atezolizumab"
"22",4.08739261581096e-05,0.15,0.000599484250318942,0.150040873926158,3.21716321103571e-05,0.000640348834751184,7460.41538135848,9.34172586709435e-09,0.000214477547402381,0.000228549756413378,357,-0.000114285670042311,0,0,0.15,4.08739261581717e-05,0.00059948425031888,0.150040873926158,0.000640358176477051,-99,9.36892992584728e-09,1.00027249284105,1.06818181818193,7456.69965722136,7456.69965722136,14.764021994334,0.000214584552584943,0.000214630608998146,0.000229215316619987,0.000229162803304972,0.000229264499837837,0.000229264514156763,0.000229264514157134,0.000229211963987572,0,0,3.28,0.166463414634146,0.150413223140496,0.15,0.000599484250318942,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,"L0",0.000599484250318942,"Atezolizumab"
"23",0.000245032749804861,0.15,0.00359381366380463,0.150245032749805,3.22154843025429e-05,0.00383879033510075,7460.39530182977,5.60785087452727e-08,0.000214769895350286,0.000228861279930672,357,-0.000114285663475338,0,0,0.15,0.000245032749804845,0.00359381366380465,0.150245032749805,0.00383884641360949,-99,5.62416651846298e-08,1.00163355166537,1.06818181818181,7456.69965722136,7456.69965722136,14.7841112225808,0.000214876472480423,0.000214922654302236,0.000229527135574421,0.000229474550837964,0.000229576385684564,0.00022957647164104,0.000229576471641023,0.000229523778381825,0,0,3.28,0.166463414634146,0.150413223140496,0.15,0.00359381366380463,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,"L0",0.00359381366380463,"Atezolizumab"
"24",0.00146893274320356,0.15,0.0215443469003188,0.151468932743204,3.24783756617722e-05,0.023012940718367,7460.27492841152,3.38925155354073e-07,0.000216522504411815,0.000230728845089885,357,-0.000114285623745961,0,0,0.15,0.00146893274320349,0.0215443469003189,0.151468932743204,0.0230132796435224,-99,3.39905802992644e-07,1.00979288495469,1.06818181818182,7456.69965722136,7456.69965722136,14.9045429819312,0.0002166264827032,0.000216673419904049,0.000231396437015467,0.000231343424120579,0.000231446088132615,0.00023144660762479,0.000231446607624779,0.000231393052487753,0,0,3.28,0.166463414634146,0.150413223140496,0.15,0.0215443469003188,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,"L0",0.0215443469003188,"Atezolizumab"
"25",0.00880602044328329,0.15,0.129154966501488,0.158806020443283,3.40545251496936e-05,0.137958856542034,7459.55331602032,2.13040273745671e-06,0.000227030167664624,0.000241925708800921,357,-0.000114285385798806,0,0,0.15,0.00880602044328328,0.129154966501488,0.158806020443283,0.137960986944772,-99,2.13636220639118e-06,1.05870680295522,1.06818181818182,7456.69965722136,7456.69965722136,15.6265124116191,0.000227117389920219,0.000227168983946924,0.000242602458187645,0.000242546878617537,0.000242654513215739,0.000242657778306942,0.000242657778306942,0.000242598909794471,0,0,3.28,0.166463414634146,0.150413223140496,0.15,0.129154966501488,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,"L0",0.129154966501488,"Atezolizumab"
"26",0.0527907056373495,0.15,0.774263682681126,0.202790705637349,4.3508945413014e-05,0.827038071299133,7455.22762571628,1.63170193418541e-05,0.00029005963608676,0.000309088866020192,357,-0.000114283935416017,0,0,0.15,0.0527907056373495,0.774263682681126,0.202790705637349,0.827054388318475,-99,1.6353268480411e-05,1.35193803758233,1.06818181818182,7456.69965722136,7456.69965722136,19.9546054347152,0.000290004110584829,0.000290088237366098,0.000309775523607342,0.000309704559636022,0.000309841987442946,0.000309866980822877,0.000309866980822877,0.000309770993020523,0,0,3.28,0.166463414634146,0.150413223140496,0.15,0.774263682681126,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,"L0",0.774263682681126,"Atezolizumab"
"27",0.316471965928143,0.15,4.64158883361277,0.466471965928143,0.000100390502298552,4.95783510642795,7429.30524918119,0.000225693112969366,0.00066927001532368,0.000713153572094316,357,-0.000114274366147665,0,0,0.15,0.316471965928143,4.64158883361277,0.466471965928143,4.95806079954091,-99,0.000225416110940527,3.10981310618762,1.06818181818182,7456.69965722136,7456.69965722136,45.9008414473293,0.000666834287347811,0.000667279252032302,0.000712278290683445,0.00071211518628767,0.000712431051889015,0.000712775564670869,0.000712775564670869,0.000712267877532264,0,0,3.28,0.166463414634146,0.150413223140496,0.15,4.64158883361277,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,"L0",4.64158883361277,"Atezolizumab"
"28",1.89719959241394,0.15,27.8255940220712,2.04719959241395,0.000448855737440166,29.7167454681409,7274.25059412841,0.00604814634428544,0.00299237158293444,0.00318793360934151,357,-0.000114184516519883,0,0,0.149999999999999,1.89719959241395,27.8255940220712,2.04719959241395,29.7227936144851,-99,0.00591630261537597,13.6479972827597,1.06818181818182,7456.69965722136,7456.69965722136,201.444439893532,0.00291992902488618,0.00292847997857442,0.00311843974615672,0.00311772737460789,0.00311910694227914,0.00312814906802266,0.00312814906802268,0.00311839426590605,0,0,3.28,0.166463414634146,0.150413223140496,0.15,27.8255940220712,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,"L0",27.8255940220712,"Atezolizumab"
"29",11.3734127536367,0.15,166.810053720006,11.5234127536367,0.00284100666458463,177.954292279348,6358.60274467391,0.229174194293931,0.0189400444305642,0.0201499936086159,357,-0.000112224664380311,0,0,0.150000000000006,11.3734127536367,166.810053720006,11.5234127536367,178.183466473642,-99,0.196799926831088,76.8227516909087,1.06818181818182,7456.69965722136,7456.69965722136,1133.90381495786,0.0162167056660441,0.0164840222022912,0.0173035069678764,0.0172996104148011,0.0173071563959615,0.0176079328069935,0.0176079328069928,0.0173032581992779,0,0,3.28,0.166463414634146,0.150413223140496,0.15,166.810053720006,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,"L0",166.810053720006,"Atezolizumab"
"30",68.1818181818182,0.15,1000,68.3318181818182,0.0406106085607636,1048.92671857173,1926.12064279129,19.2550996100926,0.270737390405091,0.282408127614692,357,-1.73168555478807e-05,0,0,0.150000000000044,68.1818181818181,1000,68.3318181818182,1068.18181818182,-99,6.44604692503061,455.545454545322,1.06818181818182,7456.69965722136,7456.69965722136,6723.85090909091,0.0890435870621872,0.0977473628787833,0.0945420215671158,0.094522404777744,0.0945603936018025,0.104411955802367,0.104411955802337,0.0945407691883263,0,0,3.28,0.166463414634146,0.150413223140496,0.15,1000,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,"L0",1000,"Atezolizumab"
"31",0.000681818181818182,0.15,0.01,32.9794659145254,0.012730874378517,0.0106205954098346,4141.17770744855,6.12227719835837e-05,0.0848724958567797,0.0897933989092561,357,-8.94042035416851e-05,1.59016318631207e-16,0,0.15,0.000681818181823878,0.00999999999999431,36.0006818181818,0.0106818181818182,-99,3.74984165024997e-05,240.004545454546,1.06818181818243,7456.69965722136,7456.69965722136,3542.46709090909,0.0489761033230952,0.0514982888381974,0.0549976775365401,0.0521306662630934,0.055009478493589,0.0550095358039785,0.0550095358044694,0.0521412688109244,0,0,3.28,0.166463414634146,0.150413223140496,0.15,0.01,0.0609756097560976,1440,6,6,6,0,1,5,0.4,5,1,"keT",1440,"Atezolizumab"
"32",0.000681818181818182,0.15,0.01,15.6032579755681,0.00420896039186974,0.0106614803949775,5929.15162205377,2.03377868406441e-05,0.0280597359457983,0.0298287540329447,357,-0.000110539245177979,1.59016318631207e-16,0,0.15,0.000681818181823878,0.00999999999999431,16.0469237180047,0.0106818181818182,-99,1.67145231359946e-05,106.979491453365,1.06818181818243,7456.69965722136,7456.69965722136,1579.01729385166,0.0224397187098504,0.0229548183772721,0.0245146339325873,0.0239280709559389,0.0245198940845622,0.0245199196300631,0.0245199196302819,0.0239330823739673,0,0,3.28,0.166463414634146,0.150413223140496,0.15,0.01,0.0609756097560976,641.849675992915,6,6,6,0,1,5,0.4,5,1,"keT",641.849675992915,"Atezolizumab"
"33",0.000681818181818182,0.15,0.01,7.07537370904089,0.00166989207349112,0.0106737374334932,6777.35910124131,8.08074832497638e-06,0.0111326138232742,0.0118517642099654,357,-0.00011356538775387,3.18032637262415e-16,0,0.15,0.000681818181817562,0.0100000000000006,7.15295623783823,0.0106818181818182,-99,7.45054034213171e-06,47.6863749189215,1.06818181818175,7456.69965722136,7456.69965722136,703.850893803282,0.0101285306750017,0.0102321674973705,0.0109274591684698,0.0108093516784189,0.0109298038943214,0.0109298152812921,0.0109298152812815,0.0108116459877488,0,0,3.28,0.166463414634146,0.150413223140496,0.15,0.01,0.0609756097560976,286.090976786257,6,6,6,0,1,5,0.4,5,1,"keT",286.090976786257,"Atezolizumab"
"34",0.000681818181818182,0.15,0.01,3.17436462119957,0.0007089281893823,0.0106783857064538,7162.5894285864,3.43247536437915e-06,0.00472618792921533,0.00503429720108942,357,-0.000114117044406801,3.18032637262415e-16,0,0.15,0.000681818181817562,0.0100000000000006,3.18865752572965,0.0106818181818182,-99,3.32131509585057e-06,21.2577168381977,1.06818181818175,7456.69965722136,7456.69965722136,313.763900531798,0.00454060267197779,0.00456131378554015,0.00487126214058527,0.00484765300137864,0.0048723073766365,0.0048723124527405,0.00487231245273576,0.00484868812918451,0,0,3.28,0.166463414634146,0.150413223140496,0.15,0.01,0.0609756097560976,127.519028301913,6,6,6,0,1,5,0.4,5,1,"keT",127.519028301913,"Atezolizumab"
"35",0.000681818181818182,0.15,0.01,1.41904451123565,0.000309447236510807,0.0106803195577411,7335.5253942532,1.49862407712523e-06,0.00206298157673871,0.00219798197978366,357,-0.000114239336157916,1.59016318631207e-16,0,0.15,0.000681818181819141,0.00999999999999904,1.42165485635047,0.0106818181818182,-99,1.48079989694272e-06,9.47769904233647,1.06818181818192,7456.69965722136,7456.69965722136,139.890837864886,0.00202952282282947,0.0020336501622474,0.00217183984884627,0.00216713543504526,0.00217230586468405,0.00217230812785212,0.00217230812785539,0.002167599433987,0,0,3.28,0.166463414634146,0.150413223140496,0.15,0.01,0.0609756097560976,56.8389215267461,6,6,6,0,1,5,0.4,5,1,"keT",56.8389215267461,"Atezolizumab"
"36",0.000681818181818182,0.15,0.01,0.633611959732004,0.000136729874575477,0.0106811559451876,7412.83684610094,6.62236630579909e-07,0.000911532497169843,0.0009712803915172,357,-0.000114271957967705,3.18032637262415e-16,0,0.15,0.000681818181818351,0.00999999999999983,0.634050626614607,0.0106818181818182,-99,6.60429005221164e-07,4.22700417743072,1.06818181818184,7456.69965722136,7456.69965722136,62.3905816588774,0.000906175431862511,0.000906997330560229,0.000968629207657466,0.000967692880021597,0.000968837048282524,0.00096883805764364,0.000968838057643898,0.000967900318978865,0,0,3.28,0.166463414634146,0.150413223140496,0.15,0.01,0.0609756097560976,25.3347523373116,6,6,6,0,1,5,0.4,5,1,"keT",25.3347523373116,"Atezolizumab"
"37",0.000681818181818182,0.15,0.01,0.282939254829581,6.07739718997733e-05,0.0106815238165088,7447.34101995469,2.94365309397481e-07,0.000405159812665155,0.000431735787116306,357,-0.000114282370710438,3.18032637262415e-16,0,0.15,0.000681818181818351,0.00999999999999983,0.282992626846127,0.0106818181818182,-99,2.94765955884012e-07,1.88661751230751,1.06818181818184,7456.69965722136,7456.69965722136,27.8464744816589,0.000404651746950059,0.000404815556272097,0.00043232340196311,0.000432137029127769,0.000432416166423835,0.000432416616926905,0.00043241661692702,0.000432229713616523,0,0,3.28,0.166463414634146,0.150413223140496,0.15,0.01,0.0609756097560976,11.2924323465723,6,6,6,0,1,5,0.4,5,1,"keT",11.2924323465723,"Atezolizumab"
