"","F","ka","V1","k12","k21","T0","L0","keD","keT","keL","keDT","keTL","Vm","Km","kon_DT","Kd_DT","kon_TL","Kd_TL","TL0_sim","T0_sim","L0_sim","Ttotss_sim","Tss_sim","Lss_sim","Dss_sim","TLss_sim","AFIR_sim","SCIM_sim","time_last_dose","TLss_frac_change","TL0_05tau_frac_change","error_simulation","T0_thy","TL0_thy","L0_thy","Ttotss_thy","Lss_thy","Tss_thy","TLss_thy","Tfold_thy","Lfold_thy","Dss_thy","Cavgss_thy","Ccrit_thy","AFIR_thy","AFIR_simple_thy","SCIM_thy","SCIM_adhoc_thy","SCIM_simpler_thy","SCIM_simplest_thy","SCIM_Lfold_thy","SCIM_Lfold_adhoc_thy","dose_mpk","drug","target","ligand","order","id","tmax","tau","dose_nmol","koff_DT","Kss_DT","koff_TL","Kss_TL","assumption_SCIM_lt_30","assumption_drug_gg_Ttot","assumption_drug_gg_KssDT","assumption_koffDT_gt_keT","assumption_Dss_gt_Ccrit","assumption_Dss_gg_LssKssDT_KssTL","assumption_ODE_tolerance","assumption_all_SCIM"
"1",0,0,3.28,0.166463414634146,0.150413223140496,0.15,0.01,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,0.000681818181818182,0.15,0.01,0.150681818181818,0.149924951263478,0.0100003224747995,0.000792975422860272,0.000681495707018716,0.99949967508985,0.999527036960783,357,-2.19546357023333e-14,1.59016318631207e-16,0,0.15,0.000681818181818154,0.01,0.150681818181818,0.0106818181818182,-99,0.00069581005798135,1.00454545454545,1.06818181818182,0.0745669965722136,0.0745669965722136,14.8270909090909,0.955663434799993,21.55474675336,1.02052141837269,0.506235209218201,20.8519726461776,23.0243885774537,23.0243885774526,0.958375631630496,0.001,"Atezolizumab","mPD-L1","mPD-1",2,0,364,21,0.466666666666667,0.08,1.6,0.2,2.2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"2",0,0,3.28,0.166463414634146,0.150413223140496,0.15,0.01,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,0.000681818181818182,0.15,0.01,0.150681818181818,0.14986319862022,0.0100005878328589,0.00144606141646511,0.000681230348959268,0.999087990801468,0.99913784514026,357,-4.76346526135631e-13,1.59016318631207e-16,0,0.15,0.000681818181818154,0.01,0.150681818181818,0.0106818181818182,-99,0.000672607737670991,1.00454545454545,1.06818181818182,0.13260095467281,0.13260095467281,14.8270909090909,0.923787021983955,12.1211248534268,0.98649134858416,0.497718273520091,12.230996734183,12.9475651843428,12.9475651843423,0.928302898263375,0.00177827941003892,"Atezolizumab","mPD-L1","mPD-1",2,1,364,21,0.829863724684831,0.08,1.6,0.2,2.2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"3",0,0,3.28,0.166463414634146,0.150413223140496,0.15,0.01,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,0.000681818181818182,0.15,0.01,0.150681818181818,0.149746212567189,0.0100010905719009,0.00268477206351256,0.000680727609917294,0.99830808378126,0.998400494545364,357,-5.59041468273409e-13,1.59016318631207e-16,0,0.15,0.000681818181818154,0.01,0.150681818181818,0.0106818181818182,-99,0.000634956055409565,1.00454545454545,1.06818181818182,0.235801547446163,0.235801547446163,14.8270909090909,0.872060746177943,6.81620941287372,0.9312688812674,0.483260147592603,7.0487272643465,7.28095096375178,7.28095096375145,0.87924092240404,0.00316227766016838,"Atezolizumab","mPD-L1","mPD-1",2,2,364,21,1.47572957474524,0.08,1.6,0.2,2.2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"4",0,0,3.28,0.166463414634146,0.150413223140496,0.15,0.01,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,0.000681818181818182,0.15,0.01,0.150681818181818,0.149515794107741,0.010002080919353,0.00513026607765118,0.000679737262465179,0.996771960718272,0.996947984948929,357,-6.11534979594026e-13,1.59016318631207e-16,0,0.15,0.000681818181818154,0.01,0.150681818181818,0.0106818181818182,-99,0.000577471270745618,1.00454545454545,1.06818181818182,0.419321036678828,0.419321036678828,14.8270909090909,0.793090729806049,3.83303623401034,0.846957863760275,0.459522628892973,4.019904433684,4.09437961360212,4.09437961360194,0.80370524463273,0.00562341325190349,"Atezolizumab","mPD-L1","mPD-1",2,3,364,21,2.62425951755496,0.08,1.6,0.2,2.2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"5",0,0,3.28,0.166463414634146,0.150413223140496,0.15,0.01,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,0.000681818181818182,0.15,0.01,0.150681818181818,0.149036959572411,0.0100041395666325,0.0102365876414886,0.000677678615185724,0.993579730482743,0.993928635605728,357,1.06295802650044e-12,1.59016318631207e-16,0,0.15,0.000681818181818154,0.01,0.150681818181818,0.0106818181818182,-99,0.000497393917589658,1.00454545454545,1.06818181818182,0.745669965722136,0.745669965722136,14.8270909090909,0.683090468823516,2.155474675336,0.729511079131528,0.422608504595984,2.27869874670684,2.30243885774537,2.30243885774526,0.697193485458578,0.01,"Atezolizumab","mPD-L1","mPD-1",2,4,364,21,4.66666666666667,0.08,1.6,0.2,2.2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"6",0,0,3.28,0.166463414634146,0.150413223140496,0.15,0.01,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,0.000681818181818182,0.15,0.01,0.150681818181818,0.147974941106665,0.0100087083716546,0.0216806085305178,0.00067310981016355,0.986499607377769,0.987227721573207,357,-8.99112809742527e-12,1.59016318631207e-16,0,0.15,0.000681818181818154,0.01,0.150681818181818,0.0106818181818182,-99,0.000399002913300969,1.00454545454545,1.06818181818182,1.3260095467281,1.3260095467281,14.8270909090909,0.547943422124355,1.21211248534268,0.585204272841445,0.369784175544244,1.28721520496255,1.29475651843428,1.29475651843423,0.564223920068728,0.0177827941003892,"Atezolizumab","mPD-L1","mPD-1",2,5,364,21,8.29863724684831,0.08,1.6,0.2,2.2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"7",0,0,3.28,0.166463414634146,0.150413223140496,0.15,0.01,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,0.000681818181818182,0.15,0.01,0.150681818181818,0.145442738369458,0.0100196179612014,0.0496449934925665,0.000662200220616768,0.969618255796386,0.971226990237926,357,-2.35210559057497e-12,1.59016318631207e-16,0,0.15,0.000681818181818154,0.01,0.150681818181818,0.0106818181818182,-99,0.000295171397390634,1.00454545454545,1.06818181818182,2.35801547446163,2.35801547446163,14.8270909090909,0.405335664270186,0.681620941287372,0.432918049506281,0.302536974049372,0.725704228997117,0.728095096375178,0.728095096375145,0.421328142127362,0.0316227766016838,"Atezolizumab","mPD-L1","mPD-1",2,6,364,21,14.7572957474524,0.08,1.6,0.2,2.2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"8",0,0,3.28,0.166463414634146,0.150413223140496,0.15,0.01,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,0.000681818181818182,0.15,0.01,0.150681818181818,0.138848337383595,0.0100481352410373,0.127283876722232,0.000633682940780917,0.9256555825573,0.929401646478679,357,2.38917574740612e-12,1.59016318631207e-16,0,0.15,0.000681818181818154,0.01,0.150681818181818,0.0106818181818182,-99,0.00020179111719714,1.00454545454545,1.06818181818182,4.19321036678828,4.19321036678828,14.8270909090909,0.277092907816313,0.383303623401034,0.295960305222485,0.228607660599814,0.408680814574843,0.409437961360212,0.409437961360194,0.290497327718534,0.0562341325190349,"Atezolizumab","mPD-L1","mPD-1",2,7,364,21,26.2425951755496,0.08,1.6,0.2,2.2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"9",0,0,3.28,0.166463414634146,0.150413223140496,0.15,0.01,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,0.000681818181818182,0.15,0.01,0.150681818181818,0.119190732420245,0.0101340401166855,0.410074497751232,0.000547778065132677,0.794604882801634,0.80340782886126,357,-1.58239092113142e-10,1.59016318631207e-16,0,0.15,0.000681818181818154,0.01,0.150681818181818,0.0106818181818182,-99,0.000129140065690285,1.00454545454545,1.06818181818182,7.45669965722136,7.45669965722136,14.8270909090909,0.177325421911293,0.2155474675336,0.189405429679092,0.159358618486166,0.230004261001696,0.230243885774537,0.230243885774526,0.187153042121865,0.1,"Atezolizumab","mPD-L1","mPD-1",2,8,364,21,46.6666666666667,0.08,1.6,0.2,2.2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"10",0,0,3.28,0.166463414634146,0.150413223140496,0.15,0.01,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,0.000681818181818182,0.15,0.01,0.150681818181818,0.0637227062664833,0.0103827972289876,2.16290793687765,0.000299020952830625,0.424818041776555,0.438564064151584,357,-2.39110438539979e-06,1.59016318631207e-16,0,0.15,0.000681818181818154,0.01,0.150681818181818,0.0106818181818182,-99,7.87326290204094e-05,1.00454545454545,1.06818181818182,13.260095467281,13.260095467281,14.8270909090909,0.108107413917515,0.121211248534268,0.115474522563272,0.103569051559409,0.129399841305865,0.129475651843428,0.129475651843423,0.114633415631497,0.177827941003892,"Atezolizumab","mPD-L1","mPD-1",2,9,364,21,82.9863724684831,0.08,1.6,0.2,2.2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"11",0,0,3.28,0.166463414634146,0.150413223140496,0.15,0.01,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,0.000681818181818182,0.15,0.01,0.150681818181818,0.0204796898440989,0.0105837405437568,10.1543772682122,9.80776380613367e-05,0.136531265627326,0.143847202489961,357,-6.53206462654907e-05,1.59016318631207e-16,0,0.15,0.000681818181818154,0.01,0.150681818181818,0.0106818181818182,-99,4.64740983112986e-05,1.00454545454545,1.06818181818182,23.5801547446163,23.5801547446163,14.8270909090909,0.063812500465423,0.0681620941287372,0.0681620108565742,0.06383085826012,0.0727855300956401,0.0728095096375177,0.0728095096375145,0.0678680688262315,0.316227766016838,"Atezolizumab","mPD-L1","mPD-1",2,10,364,21,147.572957474524,0.08,1.6,0.2,2.2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"12",0,0,3.28,0.166463414634146,0.150413223140496,0.15,0.01,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,0.000681818181818182,0.15,0.01,0.150681818181818,0.00819829324188448,0.0106422932235151,27.7922378797372,3.95249583030958e-05,0.0546552882792298,0.0579699388445405,357,-0.00010235553973283,1.59016318631207e-16,0,0.15,0.000681818181818154,0.01,0.150681818181818,0.0106818181818182,-99,2.68853803354288e-05,1.00454545454545,1.06818181818182,41.9321036678828,41.9321036678828,14.8270909090909,0.0369153823583831,0.0383303623401034,0.0394318911586305,0.0379425158893833,0.0409362120458828,0.0409437961360212,0.0409437961360194,0.0393333398863634,0.562341325190349,"Atezolizumab","mPD-L1","mPD-1",2,11,364,21,262.425951755496,0.08,1.6,0.2,2.2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"13",0,0,3.28,0.166463414634146,0.150413223140496,0.15,0.01,0.0609756097560976,6,6,6,6,0,1,5,0.4,5,1,0.000681818181818182,0.15,0.01,0.150681818181818,0.00389941471694827,0.0106629727796537,60.2133454140732,1.88454021644665e-05,0.0259960981129885,0.0276399231745508,357,-0.000111105484095614,1.59016318631207e-16,0,0.15,0.000681818181818154,0.01,0.150681818181818,0.0106818181818182,-99,1.53671103937699e-05,1.00454545454545,1.06818181818182,74.5669965722136,74.5669965722136,14.8270909090909,0.0210999428291669,0.02155474675336,0.0225384285775301,0.0220438431097883,0.0230219900831301,0.0230243885774537,0.0230243885774526,0.0225061971488957,1,"Atezolizumab","mPD-L1","mPD-1",2,12,364,21,466.666666666667,0.08,1.6,0.2,2.2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
