"","T0_thy","Ttotss_thy","Lss_thy","Dss_thy","AFIR_thy","AFIR_simple_thy","SCIM_thy","SCIM_adhoc_thy","SCIM_simpler_thy","SCIM_simplest_thy","param.to.change","TL0_sim","T0_sim","L0_sim","Ttotss_sim","Lss_sim","Dss_sim","AFIR_sim","SCIM_sim","time_last_dose","TLss_sim","TLss_frac_change","TL0_05tau_frac_change","error_simulation","param","fold.change.param","drug"
"253",0.15,0.75,0.01,7456.7,0.000321755,0.000321858,0.000321837,0.000321837,0.000321858,0.000321858,0.6,0.00015,0.15,0.01,0.749815,0.01,7467.8,0.000321279,0.000319595,357,4.79393e-08,-0.000114855,0,0,"keDT",0.0999999999999999,"Atezoli"
"254",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,8.04516e-05,8.04516e-05,8.04645e-05,8.04646e-05,6,0.00015,0.15,0.01,0.075006,0.01,7467.79,8.03385e-05,7.99172e-05,357,1.19876e-08,-0.00011428,0,0,"keDT",1,"Atezoli"
"255",0.15,0.0075,0.01,7456.7,5.6322e-05,5.63252e-05,5.62617e-05,5.62618e-05,5.63251e-05,5.63252e-05,60,0.00015,0.15,0.01,0.00750802,0.01,7467.79,5.62387e-05,5.59434e-05,357,8.39151e-09,-0.00011428,0,0,"keDT",9.99999999999997,"Atezoli"
"256",0.15,0.00075,0.01,7456.7,5.39083e-05,5.39113e-05,5.3335e-05,5.33362e-05,5.39107e-05,5.39113e-05,600,0.00015,0.15,0.01,0.000758042,0.01,7467.8,5.38282e-05,5.35459e-05,357,8.03189e-09,-0.000114291,0,0,"keDT",99.9999999999998,"Atezoli"
"257",0.15,7.5e-05,0.01,7456.7,5.3667e-05,5.36699e-05,4.8458e-05,4.84674e-05,5.36641e-05,5.36699e-05,6000,0.00015,0.15,0.01,8.3042e-05,0.01,7467.79,5.35872e-05,5.33062e-05,357,7.99593e-09,-0.000114289,0,0,"keDT",999.999999999999,"Atezoli"
"258",0.15,7.5e-06,0.01,7456.7,5.36428e-05,5.36457e-05,2.58526e-05,2.58794e-05,5.35882e-05,5.36457e-05,60000,0.00015,0.15,0.01,1.55421e-05,0.01,7467.8,5.35631e-05,5.32822e-05,357,7.99233e-09,-0.000114291,0,0,"keDT",9999.99999999997,"Atezoli"
"259",0.15,7.5e-07,0.01,7456.7,5.36404e-05,5.36433e-05,4.56534e-06,4.57369e-06,5.30739e-05,5.36433e-05,6e+05,0.00015,0.15,0.01,8.79206e-06,0.01,7467.8,5.35607e-05,5.32798e-05,357,7.99197e-09,-0.000114293,0,0,"keDT",99999.9999999998,"Atezoli"
"260",0.15,7.5e-08,0.01,7456.7,5.36402e-05,5.36431e-05,4.94403e-07,4.95383e-07,4.84455e-05,5.36431e-05,6e+06,0.00015,0.15,0.01,8.11706e-06,0.01,7467.8,5.35605e-05,5.32796e-05,357,7.99194e-09,-0.00011431,0,0,"keDT",1e+06,"Atezoli"
"261",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,6.08649e-05,7.44611e-05,6.93105e-05,8.04646e-05,5e-06,150,0.15,0.01,149.823,0.0102496,7467.78,8.04723e-05,0.998322,357,149.748,-0.000104999,0,0,"koff_TL",1e-06,"Atezoli"
"262",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,7.79433e-05,7.98095e-05,7.91902e-05,8.04646e-05,5e-05,15,0.15,0.01,14.8253,0.0102458,7467.78,8.04685e-05,0.983346,357,14.7502,-0.00105049,0,0,"koff_TL",9.99999999999999e-06,"Atezoli"
"263",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,8.01935e-05,8.03869e-05,8.03353e-05,8.04646e-05,5e-04,1.5,0.15,0.01,1.34322,0.0102114,7467.78,8.04518e-05,0.845407,357,1.26811,-0.0105546,0,0,"koff_TL",9.99999999999999e-05,"Atezoli"
"264",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,8.04257e-05,8.04451e-05,8.04516e-05,8.04646e-05,0.005,0.15,0.15,0.01,0.103007,0.0100467,7467.79,8.03635e-05,0.186518,357,0.0279778,-0.110676,0,0,"koff_TL",0.001,"Atezoli"
"265",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,8.0449e-05,8.0451e-05,8.04633e-05,8.04646e-05,0.05,0.015,0.15,0.01,0.0750069,0.01,7467.79,8.03385e-05,6.22654e-05,357,9.33981e-07,-0.00169848,0,0,"koff_TL",0.00999999999999999,"Atezoli"
"266",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,8.04513e-05,8.04515e-05,8.04644e-05,8.04646e-05,0.5,0.0015,0.15,0.01,0.0750061,0.01,7467.79,8.03385e-05,7.6265e-05,357,1.14397e-07,-0.000114155,0,0,"koff_TL",0.0999999999999998,"Atezoli"
"267",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,8.04516e-05,8.04516e-05,8.04645e-05,8.04646e-05,5,0.00015,0.15,0.01,0.075006,0.01,7467.79,8.03385e-05,7.99172e-05,357,1.19876e-08,-0.000114284,0,0,"koff_TL",0.999999999999999,"Atezoli"
"268",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,8.04516e-05,8.04516e-05,8.04646e-05,8.04646e-05,50,1.5e-05,0.15,0.01,0.075006,0.01,7467.79,8.03385e-05,8.02962e-05,357,1.20444e-09,-0.000114274,0,0,"koff_TL",9.99999999999997,"Atezoli"
"269",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,8.04516e-05,8.04516e-05,8.04646e-05,8.04646e-05,500,1.5e-06,0.15,0.01,0.075006,0.01,7467.8,8.03385e-05,8.03343e-05,357,1.20501e-10,-0.000114312,0,0,"koff_TL",99.9999999999998,"Atezoli"
"270",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,8.04516e-05,8.04516e-05,8.04646e-05,8.04646e-05,5000,1.5e-07,0.15,0.01,0.075006,0.01,7467.8,8.03385e-05,8.03381e-05,357,1.20507e-11,-0.000114324,0,0,"koff_TL",999.999999999999,"Atezoli"
"271",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,8.04516e-05,8.04516e-05,8.04646e-05,8.04646e-05,50000,1.5e-08,0.15,0.01,0.075006,0.01,7467.79,8.03385e-05,8.03385e-05,357,1.20508e-12,-0.000114288,0,0,"koff_TL",9999.99999999997,"Atezoli"
"272",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,8.04516e-05,8.04516e-05,8.04646e-05,8.04646e-05,5e+05,1.5e-09,0.15,0.01,0.075006,0.01,7467.79,8.03385e-05,8.03385e-05,357,1.20508e-13,-0.000114277,4.1359e-16,0,"koff_TL",99999.9999999998,"Atezoli"
"273",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,8.04516e-05,8.04516e-05,8.04646e-05,8.04646e-05,5e+06,1.5e-10,0.15,0.01,0.075006,0.01,7467.8,8.03385e-05,8.03385e-05,357,1.20508e-14,-0.000114327,0,0,"koff_TL",1e+06,"Atezoli"
"274",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,8.04516e-05,8.04516e-05,8.04646e-05,8.04646e-05,5e-07,1.5e-10,0.15,0.01,0.075006,0.01,7467.79,8.03385e-05,7.99171e-05,357,1.19876e-14,-0.000115972,0,0,"kon_TL",1e-06,"Atezoli"
"275",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,8.04516e-05,8.04516e-05,8.04646e-05,8.04646e-05,5e-06,1.5e-09,0.15,0.01,0.075006,0.01,7467.79,8.03385e-05,7.99172e-05,357,1.19876e-13,-0.00011433,-1.37863e-16,0,"kon_TL",1e-05,"Atezoli"
"276",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,8.04516e-05,8.04516e-05,8.04646e-05,8.04646e-05,5e-05,1.5e-08,0.15,0.01,0.075006,0.01,7467.79,8.03385e-05,7.99172e-05,357,1.19876e-12,-0.000114246,0,0,"kon_TL",1e-04,"Atezoli"
"277",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,8.04516e-05,8.04516e-05,8.04646e-05,8.04646e-05,5e-04,1.5e-07,0.15,0.01,0.075006,0.01,7467.79,8.03385e-05,7.99172e-05,357,1.19876e-11,-0.000114264,0,0,"kon_TL",0.001,"Atezoli"
"278",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,8.04516e-05,8.04516e-05,8.04646e-05,8.04646e-05,0.005,1.5e-06,0.15,0.01,0.075006,0.01,7467.79,8.03385e-05,7.99172e-05,357,1.19876e-10,-0.000114264,0,0,"kon_TL",0.01,"Atezoli"
"279",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,8.04516e-05,8.04516e-05,8.04646e-05,8.04646e-05,0.05,1.5e-05,0.15,0.01,0.075006,0.01,7467.79,8.03385e-05,7.99172e-05,357,1.19876e-09,-0.000114266,-1.12938e-16,0,"kon_TL",0.0999999999999999,"Atezoli"
"280",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,8.04516e-05,8.04516e-05,8.04645e-05,8.04646e-05,0.5,0.00015,0.15,0.01,0.075006,0.01,7467.79,8.03385e-05,7.99172e-05,357,1.19876e-08,-0.00011427,0,0,"kon_TL",1,"Atezoli"
"281",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,8.04513e-05,8.04515e-05,8.04644e-05,8.04646e-05,5,0.0015,0.15,0.01,0.0750061,0.01,7467.79,8.03385e-05,7.99172e-05,357,1.19876e-07,-0.000114281,0,0,"kon_TL",9.99999999999998,"Atezoli"
"282",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,8.0449e-05,8.0451e-05,8.04633e-05,8.04646e-05,50,0.015,0.15,0.01,0.0750072,0.00999999,7467.79,8.03385e-05,7.99171e-05,357,1.19876e-06,-0.000114267,1.15648e-16,0,"kon_TL",99.9999999999999,"Atezoli"
"283",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,8.04257e-05,8.04451e-05,8.04516e-05,8.04646e-05,500,0.15,0.15,0.01,0.0750179,0.0099999,7467.79,8.03378e-05,7.99163e-05,357,1.19875e-05,-0.000113655,0,0,"kon_TL",1000,"Atezoli"
"284",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,8.01935e-05,8.03869e-05,8.03353e-05,8.04646e-05,5000,1.5,0.15,0.01,0.0751253,0.00999895,7467.8,8.03379e-05,7.99083e-05,357,0.000119862,-0.000114284,4.44089e-16,0,"kon_TL",9999.99999999997,"Atezoli"
"285",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,7.79433e-05,7.98095e-05,7.91902e-05,8.04646e-05,50000,15,0.15,0.01,0.0761982,0.00998957,7467.8,8.03329e-05,7.98286e-05,357,0.00119743,-0.000114259,0,0,"kon_TL",99999.9999999998,"Atezoli"
"286",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,6.08649e-05,7.44611e-05,6.93105e-05,8.04646e-05,5e+05,150,0.15,0.01,0.0868117,0.0098975,7467.79,8.02834e-05,7.90475e-05,357,0.0118571,-0.000114421,0,0,"kon_TL",999999.999999999,"Atezoli"
"287",0.15,0.075,0.01,7456.7,5.36402e-05,5.36431e-05,5.36373e-05,5.36373e-05,5.36431e-05,5.36431e-05,3e-06,0.00015,0.15,0.01,0.075004,0.01,7467.8,5.35605e-05,5.32796e-05,357,7.99194e-09,-0.000114314,0,0,"koff_DT",1e-06,"Atezoli"
"288",0.15,0.075,0.01,7456.7,5.36404e-05,5.36433e-05,5.36375e-05,5.36375e-05,5.36433e-05,5.36433e-05,3e-05,0.00015,0.15,0.01,0.075004,0.01,7467.8,5.35607e-05,5.32798e-05,357,7.99197e-09,-0.000114308,0,0,"koff_DT",9.99999999999999e-06,"Atezoli"
"289",0.15,0.075,0.01,7456.7,5.36428e-05,5.36457e-05,5.364e-05,5.364e-05,5.36457e-05,5.36457e-05,3e-04,0.00015,0.15,0.01,0.075004,0.01,7467.8,5.35631e-05,5.32822e-05,357,7.99233e-09,-0.000114365,0,0,"koff_DT",1e-04,"Atezoli"
"290",0.15,0.075,0.01,7456.7,5.3667e-05,5.36699e-05,5.36641e-05,5.36641e-05,5.36699e-05,5.36699e-05,0.003,0.00015,0.15,0.01,0.075004,0.01,7467.8,5.35872e-05,5.33062e-05,357,7.99593e-09,-0.000114756,0,0,"koff_DT",0.001,"Atezoli"
"291",0.15,0.075,0.01,7456.7,5.39083e-05,5.39113e-05,5.39054e-05,5.39054e-05,5.39112e-05,5.39113e-05,0.03,0.00015,0.15,0.01,0.075004,0.01,7467.8,5.38282e-05,5.35459e-05,357,8.03189e-09,-0.000114322,0,0,"koff_DT",0.00999999999999999,"Atezoli"
"292",0.15,0.075,0.01,7456.7,5.6322e-05,5.63252e-05,5.63188e-05,5.63188e-05,5.63252e-05,5.63252e-05,0.3,0.00015,0.15,0.01,0.0750042,0.01,7467.79,5.62365e-05,5.59434e-05,357,8.39151e-09,-0.000113596,0,0,"koff_DT",0.0999999999999998,"Atezoli"
"293",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,8.04516e-05,8.04516e-05,8.04645e-05,8.04646e-05,3,0.00015,0.15,0.01,0.075006,0.01,7467.79,8.03385e-05,7.99172e-05,357,1.19876e-08,-0.00011428,0,0,"koff_DT",0.999999999999999,"Atezoli"
"294",0.15,0.075,0.01,7456.7,0.000321755,0.000321858,0.000321651,0.000321651,0.000321858,0.000321858,30,0.00015,0.15,0.01,0.075024,0.01,7467.8,0.000321253,0.000319593,357,4.79389e-08,-0.000111387,0,0,"koff_DT",9.99999999999997,"Atezoli"
"295",0.15,0.075,0.01,7456.7,0.00272833,0.00273579,0.00272088,0.0027209,0.00273578,0.00273579,300,0.00015,0.15,0.01,0.0752038,0.01,7467.81,0.00272425,0.00271,357,4.065e-07,-0.000113984,0,0,"koff_DT",99.9999999999998,"Atezoli"
"296",0.15,0.075,0.01,7456.7,0.0261718,0.0268752,0.0255017,0.0255036,0.0268737,0.0268752,3000,0.00015,0.15,0.01,0.0769553,0.00999997,7467.95,0.0261305,0.0259969,357,3.89954e-06,-0.000111278,0,0,"koff_DT",999.999999999999,"Atezoli"
"297",0.15,0.075,0.01,7456.7,0.211524,0.268269,0.174471,0.174563,0.268125,0.268269,30000,0.00015,0.15,0.01,0.0908087,0.00999978,7469.05,0.211093,0.210214,357,3.15321e-05,-9.00675e-05,0,0,"koff_DT",9999.99999999997,"Atezoli"
"298",0.15,0.075,0.01,7456.7,0.728424,2.68221,0.420729,0.421261,2.66789,2.68221,3e+05,0.00015,0.15,0.01,0.129596,0.00999974,7472.7,0.727363,0.726297,357,0.000108945,-3.12165e-05,0,0,"koff_DT",99999.9999999998,"Atezoli"
"299",0.15,0.075,0.01,7456.7,0.964057,26.8216,0.489888,0.490609,25.456,26.8216,3e+06,0.00015,0.15,0.01,0.14742,0.00999995,7474.81,0.963824,0.963635,357,0.000144545,-4.15379e-06,0,0,"koff_DT",1e+06,"Atezoli"
"300",0.15,0.075,0.01,7456.7,0.987725,80.4646,0.495927,0.496665,69.3105,80.4646,7.5e-06,0.00015,0.15,0.01,0.149215,0.00999998,7475.05,0.987606,0.98754,357,0.000148131,-1.42349e-06,0,0,"kon_DT",9.99999999999999e-07,"Atezoli"
"301",0.15,0.075,0.01,7456.7,0.889459,8.04646,0.469863,0.470527,7.91902,8.04646,7.5e-05,0.00015,0.15,0.01,0.141744,0.00999987,7474.1,0.888585,0.88805,357,0.000133207,-1.27748e-05,0,0,"kon_DT",9.99999999999998e-06,"Atezoli"
"302",0.15,0.075,0.01,7456.7,0.445875,0.804646,0.307997,0.308282,0.803353,0.804646,0.00075,0.00015,0.15,0.01,0.108331,0.00999968,7470.58,0.444611,0.443298,357,6.64946e-05,-6.34268e-05,0,0,"kon_DT",9.99999999999999e-05,"Atezoli"
"303",0.15,0.075,0.01,7456.7,0.0744722,0.0804646,0.0692913,0.0693057,0.0804516,0.0804646,0.0075,0.00015,0.15,0.01,0.0805631,0.00999991,7468.22,0.0743284,0.0739668,357,1.1095e-05,-0.000105754,0,0,"kon_DT",0.000999999999999999,"Atezoli"
"304",0.15,0.075,0.01,7456.7,0.00798223,0.00804646,0.00791876,0.00791895,0.00804633,0.00804646,0.075,0.00015,0.15,0.01,0.0755963,0.00999999,7467.84,0.00796995,0.00792848,357,1.18927e-06,-0.000113869,0,0,"kon_DT",0.00999999999999998,"Atezoli"
"305",0.15,0.075,0.01,7456.7,0.000803999,0.000804646,0.00080335,0.000803352,0.000804644,0.000804646,0.75,0.00015,0.15,0.01,0.0750601,0.01,7467.8,0.0008028,0.000798593,357,1.19789e-07,-0.000113805,0,0,"kon_DT",0.0999999999999997,"Atezoli"
"306",0.15,0.075,0.01,7456.7,8.04581e-05,8.04646e-05,8.04516e-05,8.04516e-05,8.04645e-05,8.04646e-05,7.5,0.00015,0.15,0.01,0.075006,0.01,7467.79,8.03385e-05,7.99172e-05,357,1.19876e-08,-0.000114287,0,0,"kon_DT",0.999999999999999,"Atezoli"
"307",0.15,0.075,0.01,7456.7,8.04639e-06,8.04646e-06,8.04633e-06,8.04633e-06,8.04646e-06,8.04646e-06,75,0.00015,0.15,0.01,0.0750006,0.01,7467.79,8.03287e-06,7.99231e-06,357,1.19885e-09,-0.000114276,0,0,"kon_DT",9.99999999999996,"Atezoli"
"308",0.15,0.075,0.01,7456.7,8.04645e-07,8.04646e-07,8.04644e-07,8.04644e-07,8.04646e-07,8.04646e-07,750,0.00015,0.15,0.01,0.0750001,0.01,7467.8,8.03449e-07,7.99236e-07,357,1.19885e-10,-0.000114308,0,0,"kon_DT",99.9999999999997,"Atezoli"
"309",0.15,0.075,0.01,7456.7,8.04645e-08,8.04646e-08,8.04645e-08,8.04645e-08,8.04646e-08,8.04646e-08,7500,0.00015,0.15,0.01,0.075,0.01,7467.79,8.12155e-08,7.99219e-08,357,1.19883e-11,-0.000135364,0,0,"kon_DT",999.999999999998,"Atezoli"
"310",0.15,0.075,0.01,7456.7,8.04646e-09,8.04646e-09,8.04646e-09,8.04646e-09,8.04646e-09,8.04646e-09,75000,0.00015,0.15,0.01,0.075,0.01,7467.8,8.0345e-09,7.99236e-09,357,1.19885e-12,-0.00011432,0,0,"kon_DT",9999.99999999996,"Atezoli"
"311",0.15,0.075,0.01,7456.7,8.04646e-10,8.04646e-10,8.04646e-10,8.04646e-10,8.04646e-10,8.04646e-10,750000,0.00015,0.15,0.01,0.075,0.01,7467.8,8.0345e-10,7.99236e-10,357,1.19885e-13,-0.000114318,0,0,"kon_DT",99999.9999999997,"Atezoli"
"312",0.15,0.075,0.01,7456.7,8.04646e-11,8.04646e-11,8.04646e-11,8.04646e-11,8.04646e-11,8.04646e-11,7500000,0.00015,0.15,0.01,0.075,0.01,7467.79,7.83784e-11,7.78233e-11,357,1.16735e-14,-0.0318177,0,0,"kon_DT",1e+06,"Atezoli"
"313",9.9999e-09,5e-09,0.002,2520.26,0.000604736,0.000605102,0.000605893,0.000605526,0.000606627,0.000606627,3e-08,5.05275e-14,9.9999e-09,0.002,5.00276e-09,0.002,2534.31,0.00692606,0.00055418,357,2.80013e-17,-0.17334,0.00251888,0,"ksynT",1e-06,"Ramuc"
"314",9.9999e-08,5e-08,0.002,2520.26,0.000604736,0.000605102,0.000605893,0.000605526,0.000606627,0.000606627,3e-07,5.05275e-13,9.9999e-08,0.002,5.00305e-08,0.002,2534.31,-5.4751e-05,0.000610764,357,3.08604e-16,-2.90964,0.00251888,0,"ksynT",9.99999999999999e-06,"Ramuc"
"315",9.9999e-07,5e-07,0.002,2520.26,0.000604737,0.000605102,0.000602879,0.000602516,0.000603609,0.000603609,3e-06,5.07801e-12,9.9999e-07,0.002,5.00299e-07,0.002,2534.31,0.000766362,0.000596923,357,3.03118e-15,0.00345018,-0.00246878,0,"ksynT",9.99999999999998e-05,"Ramuc"
"316",9.9999e-06,5e-06,0.002,2520.26,0.000604737,0.000605102,0.000604382,0.000604017,0.000605114,0.000605114,3e-05,5.06538e-11,9.9999e-06,0.002,5.00298e-06,0.002,2534.31,0.000618055,0.000595775,357,3.01783e-14,-0.000138283,1.88101e-05,0,"ksynT",0.000999999999999999,"Ramuc"
"317",9.9999e-05,5e-05,0.002,2520.26,0.000604737,0.000605102,0.000604382,0.000604017,0.000605114,0.000605114,3e-04,5.06538e-10,9.9999e-05,0.002,5.00298e-05,0.002,2534.31,0.000600793,0.000595861,357,3.01826e-13,1.40458e-05,1.86148e-05,0,"ksynT",0.00999999999999998,"Ramuc"
"318",0.00099999,5e-04,0.002,2520.26,0.000604737,0.000605102,0.000604373,0.000604008,0.000605105,0.000605105,0.003,5.06546e-09,0.00099999,0.002,0.000500298,0.002,2534.29,0.000601383,0.000595849,357,3.01824e-12,-3.10767e-07,1.6983e-06,0,"ksynT",0.0999999999999998,"Ramuc"
"319",0.0099999,0.005,0.002,2520.26,0.000604737,0.000605102,0.000604384,0.000604019,0.000605116,0.000605116,0.03,5.06537e-08,0.0099999,0.00199996,0.00500298,0.002,2534.04,0.000601443,0.000595918,357,3.01854e-11,-1.00871e-06,1.15467e-07,0,"ksynT",0.999999999999999,"Ramuc"
"320",0.099999,0.05,0.002,2520.26,0.000604737,0.000605102,0.000604502,0.000604137,0.000605234,0.000605234,0.3,5.06438e-07,0.099999,0.00199957,0.0500298,0.002,2531.57,0.000602031,0.000596611,357,3.02146e-10,-5.87706e-08,-1.02491e-08,0,"ksynT",9.99999999999997,"Ramuc"
"321",0.99999,0.5,0.002,2520.26,0.000604736,0.000605102,0.000605683,0.000605316,0.000606416,0.000606416,3,5.0545e-06,0.99999,0.00199567,0.500301,0.002,2506.78,0.000607979,0.000603628,357,3.05104e-09,-5.38234e-08,-1.04229e-09,0,"ksynT",99.9999999999998,"Ramuc"
"322",9.9999,5,0.002,2520.26,0.000604736,0.000605102,0.000617491,0.00061711,0.000618239,0.000618239,30,4.95785e-05,9.9999,0.0019575,5.00334,0.00199997,2258.95,0.000674634,0.000682167,357,3.38208e-08,-5.54178e-08,-2.62762e-10,0,"ksynT",999.999999999999,"Ramuc"
"323",99.9992,50,0.002,2520.26,0.000604735,0.000605101,0.000735574,0.000735033,0.000736464,0.000736464,300,0.000416196,99.9992,0.00164326,76.6959,0.0017899,1.12938,0.556378,0.584683,357,0.000243343,-3.49173e-06,3.61026e-11,0,"ksynT",9999.99999999996,"Ramuc"
"324",999.997,500,0.002,2520.26,0.000604732,0.000605098,0.00191641,0.00191274,0.00191873,0.00191873,3000,0.00159748,999.997,0.000630729,996.777,0.000633483,0.00930841,0.993685,0.997983,357,0.00159426,-3.00895e-10,2.45076e-12,0,"ksynT",99999.9999999998,"Ramuc"
"325",10000,5000,0.002,2520.26,0.000604731,0.000605097,0.0137248,0.0135389,0.0137414,0.0137414,30000,0.00223059,10000,8.80693e-05,9999.95,8.807e-05,1.26131e-05,0.999991,1,357,0.00223058,4.27734e-15,-2.40192e-12,0,"ksynT",1e+06,"Ramuc"
"326",0.0099999,5000,0.002,2520.26,0.908427,9.92031,9.91933,0.908428,9.92052,9.92052,6e-06,5.06537e-08,0.0099999,0.00199996,10.0193,0.002,2534.05,0.0203487,0.0201523,357,1.02079e-09,0.0603142,1.15467e-07,0,"keDT",1e-06,"Ramuc"
"327",0.0099999,500,0.002,2520.26,0.498135,0.992566,0.992558,0.498135,0.992588,0.992588,6e-05,5.06537e-08,0.0099999,0.00199996,9.92905,0.002,2534.05,0.0201708,0.0199762,357,1.01187e-09,0.0597855,1.15467e-07,0,"keDT",9.99999999999999e-06,"Ramuc"
"328",0.0099999,50,0.002,2520.26,0.0907374,0.0997923,0.0997924,0.0907376,0.0997945,0.0997945,6e-04,5.06537e-08,0.0099999,0.00199996,9.08408,0.002,2534.05,0.0185046,0.0183269,357,9.28324e-10,0.0546608,1.15467e-07,0,"keDT",1e-04,"Ramuc"
"329",0.0099999,5,0.002,2520.26,0.0104055,0.0105149,0.0105149,0.0104055,0.0105151,0.0105151,0.006,5.06537e-08,0.0099999,0.00199996,4.31755,0.002,2534.05,0.00910544,0.00902056,357,4.56924e-10,0.0191536,1.15467e-07,0,"keDT",0.001,"Ramuc"
"330",0.0099999,0.5,0.002,2520.26,0.00158464,0.00158715,0.00158714,0.00158462,0.00158719,0.00158719,0.06,5.06537e-08,0.0099999,0.00199996,0.499522,0.002,2534.03,0.00157661,0.00156213,357,7.91274e-11,2.61126e-07,1.15467e-07,0,"keDT",0.00999999999999999,"Ramuc"
"331",0.0099999,0.05,0.002,2520.26,0.000693898,0.00069438,0.000694299,0.000693817,0.000694395,0.000694395,0.6,5.06537e-08,0.0099999,0.00199996,0.0499748,0.002,2534.04,0.000690124,0.000683785,357,3.46362e-11,-5.36828e-08,1.15467e-07,0,"keDT",0.0999999999999999,"Ramuc"
"332",0.0099999,0.005,0.002,2520.26,0.000604737,0.000605102,0.000604384,0.000604019,0.000605116,0.000605116,6,5.06537e-08,0.0099999,0.00199996,0.00500298,0.002,2534.04,0.000601466,0.000595919,357,3.01855e-11,1.3017e-06,1.15467e-07,0,"keDT",1,"Ramuc"
"333",0.0099999,5e-04,0.002,2520.26,0.000595819,0.000596175,0.000589163,0.000588816,0.000596188,0.000596188,60,5.06537e-08,0.0099999,0.00199996,0.000505624,0.002,2534.04,0.000592574,0.00058713,357,2.97403e-11,-3.21374e-07,1.15467e-07,0,"keDT",9.99999999999997,"Ramuc"
"334",0.0099999,5e-05,0.002,2520.26,0.000594928,0.000595282,0.000531961,0.000531679,0.000595295,0.000595295,600,5.06537e-08,0.0099999,0.00199996,5.58867e-05,0.002,2534.05,0.000591687,0.000586251,357,2.96958e-11,-6.24346e-07,1.15467e-07,0,"keDT",99.9999999999998,"Ramuc"
"335",0.0099999,5e-06,0.002,2520.26,0.000594839,0.000595193,0.000271736,0.000271663,0.000595202,0.000595206,6000,5.06537e-08,0.0099999,0.00199996,1.09129e-05,0.002,2534.04,0.000591598,0.000586164,357,2.96913e-11,-4.90633e-06,1.15467e-07,0,"keDT",999.999999999999,"Ramuc"
"336",0.0099999,5e-07,0.002,2520.26,0.00059483,0.000595184,4.61261e-05,4.61244e-05,0.000595161,0.000595197,60000,5.06537e-08,0.0099999,0.00199996,6.41556e-06,0.002,2534.05,0.000591589,0.000586154,357,2.96909e-11,-5.36682e-08,1.15467e-07,0,"keDT",9999.99999999997,"Ramuc"
"337",0.0099999,5e-08,0.002,2520.26,0.000594829,0.000595183,4.95845e-06,4.95848e-06,0.000594837,0.000595196,6e+05,5.06537e-08,0.0099999,0.00199996,5.96579e-06,0.002,2534.04,0.000591585,0.000586156,357,2.96909e-11,3.64132e-06,1.15467e-07,0,"keDT",99999.9999999998,"Ramuc"
"338",0.0099999,5e-09,0.002,2520.26,0.000594829,0.000595183,4.99591e-07,4.99596e-07,0.000591628,0.000595196,6e+06,5.06537e-08,0.0099999,0.00199996,5.92085e-06,0.002,2534.04,0.000591588,0.000586154,357,2.96908e-11,-7.1337e-07,1.15467e-07,0,"keDT",1e+06,"Ramuc"
"339",0.0099999,0.005,0.002,2520.26,0.000604737,0.000605102,0.000604384,0.000604019,0.000605116,0.000605116,1.35e-09,5.0665e-08,0.0099999,0.00199996,0.00500298,0.002,2534.03,0.000601436,0.000595919,357,3.01923e-11,4.87132e-07,1.69735e-07,0,"koff_TL",1e-06,"Ramuc"
"340",0.0099999,0.005,0.002,2520.26,0.000604737,0.000605102,0.000604384,0.000604019,0.000605116,0.000605116,1.35e-08,5.0665e-08,0.0099999,0.00199996,0.00500298,0.002,2534.04,0.000601443,0.000595917,357,3.01922e-11,-3.69965e-07,1.6771e-07,0,"koff_TL",1e-05,"Ramuc"
