"","TL0_keTL0_thy","T0_thy","Ttot_thy","Lss_thy","Dss_thy","SCIM_thy_keTL0","SCIM_thy_keTL_negroot","SCIM_thy_keTL_negroot26","SCIM_thy_keTL_negroot29","SCIM_thy_keTL_negroot31","SCIM_thy_keTL_posroot","AFIR_thy","AFIR_thy_simple","param.to.change","fold.change.param","TL0_sim","T0_sim","L0_sim","Ttot_sim","L_sim","D_sim","SCIM_sim","time_last_dose","TLss_sim","TLss_frac_change","TL0_05tau_frac_change","param.to.change1","fold.change.param1","param","drug"
"157",0.000562963,1.83186e-09,2e-07,0.01,8822.94,8.15786e-08,0.222669,0.223172,0.223124,0.223172,7.34424e-10,0.220445,8.17641e-08,1.4e-08,1e-06,1.96163e-10,1.83186e-09,0.01,1.69757e-07,0.01,8846.43,0.188348,357,3.69469e-11,0.000549467,-1.43353e-08,1.4e-08,1e-06,"ksynT","VEGFR2"
"158",0.000562963,1.83186e-08,2e-06,0.01,8822.94,8.15786e-07,0.222669,0.223173,0.223124,0.223173,7.34424e-09,0.220445,8.17641e-07,1.4e-07,1e-05,1.96163e-09,1.83186e-08,0.01,1.69559e-06,0.01,8846.43,0.187798,357,3.6839e-10,-0.00220667,-1.30713e-09,1.4e-07,1e-05,"ksynT","VEGFR2"
"159",0.000562963,1.83186e-07,2e-05,0.01,8822.94,8.15786e-06,0.222669,0.223173,0.223124,0.223173,7.34422e-08,0.220445,8.17641e-06,1.4e-06,1e-04,1.96162e-08,1.83186e-07,0.00999996,1.69584e-05,0.00999999,8846.43,0.188251,357,3.69277e-09,-0.000162571,6.96247e-11,1.4e-06,1e-04,"ksynT","VEGFR2"
"160",0.000562963,1.83187e-06,2e-04,0.01,8822.94,8.15786e-05,0.222677,0.22318,0.223132,0.22318,7.34398e-07,0.220444,8.17641e-05,1.4e-05,0.001,1.96156e-07,1.83187e-06,0.00999961,0.000169585,0.00999993,8846.43,0.188258,357,3.6928e-08,-6.81642e-05,9.68671e-12,1.4e-05,0.001,"ksynT","VEGFR2"
"161",0.000562963,1.83192e-05,0.002,0.01,8822.94,0.000815786,0.222749,0.223253,0.223204,0.223253,7.34161e-06,0.220437,0.000817641,0.00014,0.01,1.96093e-06,1.83192e-05,0.00999608,0.00169585,0.00999926,8846.43,0.188307,357,3.69256e-07,-6.10395e-05,1.30191e-12,0.00014,0.01,"ksynT","VEGFR2"
"162",0.000562963,0.000183246,0.02,0.01,8822.94,0.00815786,0.223469,0.223975,0.223926,0.223975,7.31794e-05,0.220373,0.00817641,0.0014,0.1,1.95461e-05,0.000183246,0.00996091,0.0169586,0.00999265,8846.41,0.188793,357,3.69015e-06,-6.08129e-05,5.02689e-15,0.0014,0.1,"ksynT","VEGFR2"
"163",0.000562963,0.00183771,0.2,0.01,8822.94,0.0815786,0.230696,0.231218,0.231167,0.231218,0.00070887,0.219751,0.0817641,0.014,1,0.000189338,0.00183771,0.00962132,0.169598,0.00992697,8846.22,0.193635,357,3.66624e-05,-6.04427e-05,-1.60336e-14,0.014,1,"ksynT","VEGFR2"
"164",0.000562963,0.0187711,2,0.01,8822.94,0.815786,0.30466,0.305349,0.305282,0.305349,0.00536774,0.215194,0.817641,0.14,10,0.00143371,0.0187711,0.00713258,1.69708,0.00931404,8844.29,0.240142,357,0.000344294,-5.67922e-05,-3.02488e-16,0.14,10,"ksynT","VEGFR2"
"165",0.000562963,0.196537,20,0.01,8822.94,8.15786,1.08113,1.08358,1.08334,1.08358,0.0151261,0.20564,8.17641,1.4,100,0.00404016,0.196537,0.00191968,17.0374,0.00573996,8824.95,0.528467,357,0.00213509,-3.52223e-05,2.57622e-15,1.4,100,"ksynT","VEGFR2"
"166",0.000562963,1.99581,200,0.01,8822.94,81.5786,8.94025,8.96048,8.95852,8.96048,0.0182918,0.202539,81.7641,14,1000,0.0048857,1.99581,0.000228603,170.974,0.00115864,8630.85,0.905267,357,0.00442286,-6.99701e-06,1.75755e-14,14,1000,"ksynT","VEGFR2"
"167",0.000562963,19.9957,2000,0.01,8822.94,815.786,87.5627,87.7609,87.7417,87.7609,0.0186761,0.202162,817.641,140,10000,0.00498835,19.9957,2.32967e-05,1658.22,0.000104604,6751.38,0.991905,357,0.00494797,-4.88626e-07,-1.52143e-13,140,10000,"ksynT","VEGFR2"
"168",0.000562963,199.996,20000,0.01,8822.94,8157.86,873.791,875.769,875.577,875.769,0.0187154,0.202124,8176.41,1400,1e+05,0.00499883,199.996,2.33412e-06,5559.05,2.41509e-06,499.806,0.999992,357,0.00499879,-4.12964e-14,3.51138e-12,1400,1e+05,"ksynT","VEGFR2"
"169",0.000562963,2000,2e+05,0.01,8822.94,81578.6,8736.08,8755.85,8753.93,8755.85,0.0187193,0.20212,81764.1,14000,1e+06,0.00499988,2000,2.33456e-07,6479.67,2.3352e-07,40.334,1,357,0.00499988,-1.73476e-16,5.2579e-12,14000,1e+06,"ksynT","VEGFR2"
"170",0.000562963,0.00183771,2e+05,0.01,8822.94,81420.7,230249,230769,230719,230769,707.498,17.9985,81605.5,7e-08,1e-06,0.000189338,0.00183771,0.00962132,1.16146,0.00952115,8846.43,1.26938,357,0.000240341,0.00687907,-1.64631e-14,7e-08,1e-06,"keDT","VEGFR2"
"171",0.000562963,0.00183771,20000,0.01,8822.94,8142.07,23024.9,23076.9,23071.9,23076.9,70.7498,17.9854,8160.55,7e-07,1e-05,0.000189338,0.00183771,0.00962132,1.1614,0.00952117,8846.43,1.26932,357,0.00024033,0.00687814,-1.64631e-14,7e-07,1e-05,"keDT","VEGFR2"
"172",0.000562963,0.00183771,2000,0.01,8822.94,814.207,2302.49,2307.69,2307.19,2307.69,7.07498,17.8553,816.055,7e-06,1e-04,0.000189338,0.00183771,0.00962132,1.16083,0.0095214,8846.43,1.26872,357,0.000240217,0.00686873,-1.64631e-14,7e-06,1e-04,"keDT","VEGFR2"
"173",0.000562963,0.00183771,200,0.01,8822.94,81.4208,230.249,230.769,230.719,230.769,0.707499,16.6502,81.6056,7e-05,0.001,0.000189338,0.00183771,0.00962132,1.15514,0.00952363,8846.43,1.2628,357,0.000239095,0.00677529,-1.64631e-14,7e-05,0.001,"keDT","VEGFR2"
"174",0.000562963,0.00183771,20,0.01,8822.94,8.14222,23.0253,23.0773,23.0723,23.0773,0.0707511,9.9411,8.16071,7e-04,0.01,0.000189338,0.00183771,0.00962132,1.10084,0.009545,8846.42,1.20616,357,0.000228372,0.00590409,-1.64631e-14,7e-04,0.01,"keDT","VEGFR2"
"175",0.000562963,0.00183771,2,0.01,8822.94,0.814365,2.30294,2.30814,2.30763,2.30814,0.00707635,1.97689,0.816213,0.007,0.1,0.000189338,0.00183771,0.00962132,0.740764,0.00968916,8846.34,0.824038,357,0.000156021,0.00142102,-1.64631e-14,0.007,0.1,"keDT","VEGFR2"
"176",0.000562963,0.00183771,0.2,0.01,8822.94,0.0815786,0.230696,0.231218,0.231167,0.231218,0.00070887,0.219751,0.0817641,0.07,1,0.000189338,0.00183771,0.00962132,0.169598,0.00992697,8846.22,0.193635,357,3.66624e-05,-6.04428e-05,-1.64631e-14,0.07,1,"keDT","VEGFR2"
"177",0.000562963,0.00183771,0.02,0.01,8822.94,0.00830002,0.0234716,0.0235256,0.0235204,0.0235256,7.21223e-05,0.0226069,0.00831922,0.7,10,0.000189338,0.00183771,0.00962132,0.0196165,0.00999135,8846.18,0.0229359,357,4.34263e-06,-7.32442e-05,-1.64631e-14,0.7,10,"keDT","VEGFR2"
"178",0.000562963,0.00183771,0.002,0.01,8822.94,0.000972096,0.00274899,0.00275641,0.00275569,0.00275641,8.44697e-06,0.0026517,0.000974732,7,100,0.000189338,0.00183771,0.00962132,0.00200007,0.00999897,8846.18,0.00274099,357,5.18972e-07,-7.46791e-05,-1.64631e-14,7,100,"keDT","VEGFR2"
"179",0.000562963,0.00183771,2e-04,0.01,8822.94,0.000238688,0.000674997,0.000679486,0.000679049,0.000679486,2.0741e-06,0.000653748,0.000240283,70,1000,0.000189338,0.00183771,0.00962132,0.000201194,0.00999974,8846.18,0.000677087,357,1.28198e-07,-7.48325e-05,-1.64631e-14,70,1000,"keDT","VEGFR2"
"180",0.000562963,0.00183771,2e-05,0.01,8822.94,0.000159439,0.00045097,0.000471794,0.000469696,0.000471794,1.38572e-06,0.000453928,0.000166838,700,10000,0.000189338,0.00183771,0.00962132,2.09115e-05,0.00999982,8846.18,0.000470226,357,8.90316e-08,-7.48734e-05,-1.64631e-14,700,10000,"keDT","VEGFR2"
"181",0.000562963,0.00183771,2e-06,0.01,8822.94,0.000110481,0.000312901,0.000451025,0.000432556,0.000451025,9.61467e-07,0.000433946,0.000159493,7000,1e+05,0.000189338,0.00183771,0.00962132,2.87927e-06,0.00999983,8846.18,0.000449536,357,8.5114e-08,-7.48712e-05,-1.64631e-14,7000,1e+05,"keDT","VEGFR2"
"182",0.000562963,0.00183771,2e-07,0.01,8822.94,2.93138e-05,8.32312e-05,0.000448948,0.000315048,0.000448948,2.55749e-07,0.000431948,0.000158759,70000,1e+06,0.000189338,0.00183771,0.00962132,1.076e-06,0.00999983,8846.18,0.000447466,357,8.47223e-08,-7.48491e-05,-1.64631e-14,70000,1e+06,"keDT","VEGFR2"
"183",562.963,0.000843886,0.2,0.01,8822.94,0.000353723,0.659116,0.663412,0.660457,0.663412,0.10278,0.471777,0.0817641,0.00011664,1e-06,0.0013488,0.000843886,0.0073024,0.138186,0.0089143,8846.25,0.403748,357,0.000544575,-4.36479e-05,0,0.00011664,1e-06,"koff_TL","VEGFR2"
"184",56.2963,0.00084396,0.2,0.01,8822.94,0.00340441,0.659043,0.663338,0.660384,0.663338,0.102756,0.471737,0.0817641,0.0011664,1e-05,0.00134871,0.00084396,0.00730257,0.138191,0.00891444,8846.25,0.403723,357,0.000544506,-4.36498e-05,4.82327e-16,0.0011664,1e-05,"koff_TL","VEGFR2"
"185",5.62963,0.000844698,0.2,0.01,8822.94,0.0247504,0.658317,0.662603,0.659657,0.662603,0.102512,0.471336,0.0817641,0.011664,1e-04,0.00134785,0.000844698,0.0073043,0.138235,0.00891581,8846.25,0.40347,357,0.000543817,-4.36698e-05,0,0.011664,1e-04,"koff_TL","VEGFR2"
"186",0.562963,0.000852014,0.2,0.01,8822.94,0.0663565,0.651192,0.655381,0.652517,0.655381,0.100122,0.467393,0.0817641,0.11664,0.001,0.00133932,0.000852014,0.00732137,0.138667,0.00892936,8846.25,0.400971,357,0.000537027,-4.38675e-05,0,0.11664,0.001,"koff_TL","VEGFR2"
"187",0.0562963,0.000919628,0.2,0.01,8822.94,0.0797653,0.590965,0.594387,0.592169,0.594387,0.0804739,0.433856,0.0817641,1.1664,0.01,0.00126043,0.000919628,0.00747913,0.142441,0.00904808,8846.25,0.378859,357,0.000477527,-4.5641e-05,0,1.1664,0.01,"koff_TL","VEGFR2"
"188",0.00562963,0.00130398,0.2,0.01,8822.94,0.0814104,0.372979,0.374309,0.373741,0.374309,0.0210805,0.308162,0.0817641,11.664,0.1,0.000812029,0.00130398,0.00837594,0.158011,0.00954662,8846.23,0.280208,357,0.000227537,-5.36116e-05,-1.33518e-16,11.664,0.1,"koff_TL","VEGFR2"
"189",0.000562963,0.00183771,0.2,0.01,8822.94,0.0815786,0.230696,0.231218,0.231167,0.231218,0.00070887,0.219751,0.0817641,116.64,1,0.000189338,0.00183771,0.00962132,0.169598,0.00992697,8846.22,0.193635,357,3.66624e-05,-6.04427e-05,-1.60336e-14,116.64,1,"koff_TL","VEGFR2"
"190",5.62963e-05,0.00198106,0.2,0.01,8822.94,0.0815955,0.206853,0.20728,0.207275,0.20728,8.65421e-06,0.20403,0.0817641,1166.4,10,2.20931e-05,0.00198106,0.00995581,0.171561,0.00999222,8846.21,0.176819,357,3.90647e-06,-6.16842e-05,2.67455e-13,1166.4,10,"koff_TL","VEGFR2"
"191",5.62963e-06,0.00199807,0.2,0.01,8822.94,0.0815972,0.204281,0.204699,0.204699,0.204699,8.84479e-08,0.202312,0.0817641,11664,100,2.24752e-06,0.00199807,0.0099955,0.171771,0.00999922,8846.21,0.17496,357,3.93226e-07,-6.18251e-05,7.58708e-11,11664,100,"koff_TL","VEGFR2"
"192",5.62963e-07,0.00199981,0.2,0.01,8822.94,0.0815973,0.204022,0.204439,0.204439,0.204439,8.86426e-10,0.202139,0.0817641,116640,1000,2.25142e-07,0.00199981,0.00999955,0.171792,0.00999992,8846.21,0.174773,357,3.93486e-08,-6.18562e-05,-1.91973e-09,116640,1000,"koff_TL","VEGFR2"
"193",5.62963e-08,0.00199998,0.2,0.01,8822.94,0.0815973,0.203996,0.204413,0.204413,0.204413,8.86622e-12,0.202121,0.0817641,1166400,10000,2.25181e-08,0.00199998,0.00999995,0.171794,0.00999999,8846.21,0.174754,357,3.93512e-09,-6.1839e-05,2.52568e-07,1166400,10000,"koff_TL","VEGFR2"
"194",5.62963e-09,0.002,0.2,0.01,8822.94,0.0815974,0.203988,0.204405,0.204405,0.204405,8.86641e-14,0.20212,0.0817641,11664000,1e+05,2.25191e-09,0.002,0.01,0.171794,0.01,8846.21,0.174747,357,3.93515e-10,-6.18397e-05,-2.72549e-05,11664000,1e+05,"koff_TL","VEGFR2"
"195",5.62963e-10,0.002,0.2,0.01,8822.94,0.0815974,0.202932,0.203347,0.203347,0.203347,8.86643e-16,0.20212,0.0817641,116640000,1e+06,2.26363e-10,0.002,0.01,0.171794,0.01,8846.21,0.173842,357,3.93515e-11,-6.18389e-05,-0.00520396,116640000,1e+06,"koff_TL","VEGFR2"
"196",5.62963e-10,0.002,0.2,0.01,8822.94,0.0815974,0.204701,0.205119,0.205119,0.205119,8.0201e-16,0.20212,0.0817641,0.00131328,1e-06,2.13428e-10,0.002,0.01,0.171794,0.01,8846.21,0.175322,357,3.74187e-11,-6.18394e-05,0.00346805,0.00131328,1e-06,"kon_TL","VEGFR2"
"197",5.62963e-09,0.002,0.2,0.01,8822.94,0.0815974,0.204005,0.204422,0.204422,0.204422,8.02009e-14,0.20212,0.0817641,0.0131328,1e-05,2.14156e-09,0.002,0.01,0.171794,0.01,8846.21,0.174727,357,3.74187e-10,-6.18394e-05,5.7544e-05,0.0131328,1e-05,"kon_TL","VEGFR2"
"198",5.62963e-08,0.00199998,0.2,0.01,8822.94,0.0815973,0.203996,0.204413,0.204413,0.204413,8.01999e-12,0.202121,0.0817641,0.131328,1e-04,2.14165e-08,0.00199998,0.00999996,0.171794,0.00999999,8846.21,0.174718,357,3.74186e-09,-6.18435e-05,5.99391e-07,0.131328,1e-04,"kon_TL","VEGFR2"
"199",5.62963e-07,0.00199982,0.2,0.01,8822.94,0.0815973,0.204021,0.204438,0.204438,0.204438,8.01902e-10,0.202138,0.0817641,1.31328,0.001,2.14139e-07,0.00199982,0.00999957,0.171792,0.00999993,8846.21,0.174736,357,3.74179e-08,-6.18381e-05,5.66629e-09,1.31328,0.001,"kon_TL","VEGFR2"
"200",5.62963e-06,0.00199817,0.2,0.01,8822.94,0.0815972,0.204267,0.204685,0.204685,0.204685,8.0093e-08,0.202303,0.0817641,13.1328,0.01,2.1388e-06,0.00199817,0.00999572,0.171772,0.00999925,8846.21,0.174915,357,3.74109e-07,-6.18363e-05,7.34727e-11,13.1328,0.01,"kon_TL","VEGFR2"
"201",5.62963e-05,0.00198189,0.2,0.01,8822.94,0.0815955,0.206727,0.207154,0.20715,0.207154,7.9137e-06,0.203946,0.0817641,131.328,0.1,2.11332e-05,0.00198189,0.00995773,0.171571,0.00999256,8846.21,0.176696,357,3.73414e-06,-6.17023e-05,1.68227e-12,131.328,0.1,"kon_TL","VEGFR2"
"202",0.000562963,0.00183771,0.2,0.01,8822.94,0.0815786,0.230696,0.231218,0.231167,0.231218,0.00070887,0.219751,0.0817641,1313.28,1,0.000189338,0.00183771,0.00962132,0.169598,0.00992697,8846.22,0.193635,357,3.66624e-05,-6.04427e-05,-1.7322e-14,1313.28,1,"kon_TL","VEGFR2"
"203",0.00562963,0.00115192,0.2,0.01,8822.94,0.0814104,0.440595,0.44246,0.441494,0.44246,0.0369709,0.348055,0.0817641,13132.8,10,0.000989427,0.00115192,0.00802115,0.152835,0.00937907,8846.24,0.314904,357,0.000311574,-5.08221e-05,-6.57473e-16,13132.8,10,"kon_TL","VEGFR2"
"204",0.0562963,0.000305376,0.2,0.01,8822.94,0.0797653,2.16255,2.21431,2.16688,2.21431,0.724536,1.24624,0.0817641,131328,100,0.00197706,0.000305376,0.00604588,0.0850733,0.0073311,8846.32,0.676184,357,0.00133686,-2.32397e-05,-2.19356e-16,131328,100,"kon_TL","VEGFR2"
"205",0.562963,3.93732e-05,0.2,0.01,8822.94,0.0663565,15.6756,19.1389,15.7019,19.1389,7.03008,6.58949,0.0817641,1313280,1000,0.0022874,3.93732e-05,0.0054252,0.0196222,0.00568132,8846.4,0.944267,357,0.00215991,-4.19656e-06,0,1313280,1000,"kon_TL","VEGFR2"
"206",5.62963,4.07001e-06,0.2,0.01,8822.94,0.0247504,58.9176,188.004,58.9554,188.004,27.3831,15.2898,0.0817641,13132800,10000,0.00232858,4.07001e-06,0.00534283,0.00429387,0.00537114,8846.42,0.993949,357,0.00231449,-4.45823e-07,0,13132800,10000,"kon_TL","VEGFR2"
"207",56.2963,4.08401e-07,0.2,0.01,8822.94,0.00340441,81.9789,1876.59,81.9863,1876.59,38.2412,17.7158,0.0817641,131328000,1e+05,0.00233286,4.08401e-07,0.00533429,0.00253209,0.00533715,8846.43,0.99939,357,0.00233143,-4.57135e-08,-1.85901e-16,131328000,1e+05,"kon_TL","VEGFR2"
"208",562.963,4.08542e-08,0.2,0.01,8822.94,0.000353723,85.3254,18762.5,85.3262,18762.5,39.8169,18.0026,0.0817641,1313280000,1e+06,0.00233329,4.08542e-08,0.00533343,0.00235324,0.00533372,8846.43,0.999939,357,0.00233314,-4.5745e-09,0,1313280000,1e+06,"kon_TL","VEGFR2"
"209",0.000562963,0.00183771,0.2,0.01,8822.94,0.000158758,0.000448946,0.000448948,0.000448948,0.000448948,1.3795e-06,0.000426684,0.000158759,3.6e-05,1e-06,0.000189338,0.00183771,0.00962132,0.199931,0.00999983,8846.18,0.000447466,357,8.47223e-08,-7.48389e-05,-1.64631e-14,3.6e-05,1e-06,"koff_DT","VEGFR2"
"210",0.000562963,0.00183771,0.2,0.01,8822.94,0.000159493,0.000451023,0.000451025,0.000451025,0.000451025,1.38588e-06,0.000428658,0.000159493,0.00036,1e-05,0.000189338,0.00183771,0.00962132,0.199931,0.00999983,8846.18,0.000449536,357,8.51141e-08,-7.48567e-05,-1.64631e-14,0.00036,1e-05,"koff_DT","VEGFR2"
"211",0.000562963,0.00183771,0.2,0.01,8822.94,0.000166837,0.000471792,0.000471794,0.000471794,0.000471794,1.4497e-06,0.000448398,0.000166838,0.0036,1e-04,0.000189338,0.00183771,0.00962132,0.199928,0.00999982,8846.18,0.00047023,357,8.90322e-08,-6.7098e-05,-1.64631e-14,0.0036,1e-04,"koff_DT","VEGFR2"
"212",0.000562963,0.00183771,0.2,0.01,8822.94,0.000240281,0.000679482,0.000679486,0.000679486,0.000679486,2.08788e-06,0.00064579,0.000240283,0.036,0.001,0.000189338,0.00183771,0.00962132,0.199896,0.00999974,8846.18,0.000677116,357,1.28204e-07,-7.4766e-05,-1.64631e-14,0.036,0.001,"koff_DT","VEGFR2"
"213",0.000562963,0.00183771,0.2,0.01,8822.94,0.000974706,0.00275633,0.00275641,0.0027564,0.00275641,8.46953e-06,0.00261971,0.000974732,0.36,0.01,0.000189338,0.00183771,0.00962132,0.199577,0.00999897,8846.18,0.00274215,357,5.19192e-07,-7.46683e-05,-1.64631e-14,0.36,0.01,"koff_DT","VEGFR2"
"214",0.000562963,0.00183771,0.2,0.01,8822.94,0.0083173,0.0235202,0.0235256,0.0235251,0.0235256,7.22717e-05,0.022359,0.00831922,3.6,0.1,0.000189338,0.00183771,0.00962132,0.196445,0.00999132,8846.18,0.0230144,357,4.35749e-06,-7.31033e-05,-1.64631e-14,3.6,0.1,"koff_DT","VEGFR2"
"215",0.000562963,0.00183771,0.2,0.01,8822.94,0.0815786,0.230696,0.231218,0.231167,0.231218,0.00070887,0.219751,0.0817641,36,1,0.000189338,0.00183771,0.00962132,0.169598,0.00992697,8846.22,0.193635,357,3.66624e-05,-6.04427e-05,-1.64631e-14,36,1,"koff_DT","VEGFR2"
"216",0.000562963,0.00183771,0.2,0.01,8822.94,0.798094,2.25715,2.30814,2.30311,2.30814,0.00693566,2.19368,0.816213,360,10,0.000189338,0.00183771,0.00962132,0.0690906,0.00971437,8846.34,0.755459,357,0.000143037,-2.07195e-05,-1.64631e-14,360,10,"koff_DT","VEGFR2"
"217",0.000562963,0.00183771,0.2,0.01,8822.94,6.651,18.8254,23.0773,22.5839,23.0773,0.0578457,21.9329,8.16071,3600,100,0.000189338,0.00183771,0.00962132,0.0107569,0.00963133,8846.42,0.973696,357,0.000184357,-2.05011e-06,-1.64631e-14,3600,100,"koff_DT","VEGFR2"
"218",0.000562963,0.00183771,0.2,0.01,8822.94,24.957,70.8184,230.769,189.393,230.769,0.217607,219.325,81.6056,36000,1000,0.000189338,0.00183771,0.00962132,0.00292217,0.00962233,8846.43,0.997348,357,0.000188836,-1.98925e-07,-1.64631e-14,36000,1000,"koff_DT","VEGFR2"
"219",0.000562963,0.00183771,0.2,0.01,8822.94,34.435,97.8414,2307.69,724.626,2307.69,0.300642,2193.25,816.055,360000,10000,0.000189338,0.00183771,0.00962132,0.00211678,0.00962143,8846.43,0.999735,357,0.000189287,-1.98735e-08,-1.64631e-14,360000,10000,"koff_DT","VEGFR2"
"220",0.000562963,0.00183771,0.2,0.01,8822.94,35.7944,101.723,23076.9,1010.08,23076.9,0.312569,21932.5,8160.55,3600000,1e+05,0.000189338,0.00183771,0.00962132,0.00203602,0.00962133,8846.43,0.999973,357,0.000189333,-1.98719e-09,-1.64631e-14,3600000,1e+05,"koff_DT","VEGFR2"
"221",0.000562963,0.00183771,0.2,0.01,8822.94,35.9362,102.128,230769,1051.5,230769,0.313814,219325,81605.5,3.6e+07,1e+06,0.000189338,0.00183771,0.00962132,0.00202795,0.00962133,8846.43,0.999997,357,0.000189337,-1.98718e-10,-1.64631e-14,3.6e+07,1e+06,"koff_DT","VEGFR2"
"222",0.000562963,0.00183771,0.2,0.01,8822.94,35.9363,102.128,231218,1051.51,231218,0.313815,219751,81764.1,2e-06,1e-06,0.000189338,0.00183771,0.00962132,0.00202794,0.00962133,8846.43,0.999997,357,0.000189337,-2.01114e-10,-1.64631e-14,2e-06,1e-06,"kon_DT","VEGFR2"
"223",0.000562963,0.00183771,0.2,0.01,8822.94,35.7947,101.724,23121.8,1010.16,23121.8,0.312572,21975.1,8176.41,2e-05,1e-05,0.000189338,0.00183771,0.00962132,0.00203601,0.00962133,8846.43,0.999974,357,0.000189333,1.96678e-07,-1.64631e-14,2e-05,1e-05,"kon_DT","VEGFR2"
"224",0.000562963,0.00183771,0.2,0.01,8822.94,34.4378,97.8494,2312.18,725.068,2312.18,0.300667,2197.51,817.641,2e-04,1e-04,0.000189338,0.00183771,0.00962132,0.00211668,0.00962143,8846.43,0.999735,357,0.000189288,-1.98621e-08,-1.64631e-14,2e-04,1e-04,"kon_DT","VEGFR2"
"225",0.000562963,0.00183771,0.2,0.01,8822.94,24.9718,70.8606,231.218,189.695,231.218,0.217737,219.751,81.7641,0.002,0.001,0.000189338,0.00183771,0.00962132,0.00292112,0.00962233,8846.43,0.997352,357,0.000188836,-1.79182e-07,-1.64631e-14,0.002,0.001,"kon_DT","VEGFR2"
"226",0.000562963,0.00183771,0.2,0.01,8822.94,6.66143,18.8549,23.1218,22.6265,23.1218,0.0579365,21.9751,8.17641,0.02,0.01,0.000189338,0.00183771,0.00962132,0.0107468,0.00963132,8846.42,0.973727,357,0.000184363,-2.00218e-06,-1.64631e-14,0.02,0.01,"kon_DT","VEGFR2"
"227",0.000562963,0.00183771,0.2,0.01,8822.94,0.79946,2.26101,2.31218,2.30713,2.31218,0.00694752,2.19751,0.817641,0.2,0.1,0.000189338,0.00183771,0.00962132,0.0690245,0.00971428,8846.34,0.755687,357,0.00014308,-2.06793e-05,-1.64631e-14,0.2,0.1,"kon_DT","VEGFR2"
"228",0.000562963,0.00183771,0.2,0.01,8822.94,0.0815786,0.230696,0.231218,0.231167,0.231218,0.00070887,0.219751,0.0817641,2,1,0.000189338,0.00183771,0.00962132,0.169598,0.00992697,8846.22,0.193635,357,3.66624e-05,-6.04428e-05,-1.64631e-14,2,1,"kon_DT","VEGFR2"
"229",0.000562963,0.00183771,0.2,0.01,8822.94,0.00817456,0.0231165,0.0231218,0.0231213,0.0231218,7.10314e-05,0.0219751,0.00817641,20,10,0.000189338,0.00183771,0.00962132,0.196505,0.00999147,8846.18,0.0226283,357,4.2844e-06,-7.31297e-05,-1.64631e-14,20,10,"kon_DT","VEGFR2"
"230",0.000562963,0.00183771,0.2,0.01,8822.94,0.000817623,0.00231212,0.00231218,0.00231217,0.00231218,7.10458e-06,0.00219751,0.000817641,200,100,0.000189338,0.00183771,0.00962132,0.199645,0.00999913,8846.18,0.00230124,357,4.35712e-07,-7.47026e-05,-1.64631e-14,200,100,"kon_DT","VEGFR2"
"231",0.000562963,0.00183771,0.2,0.01,8822.94,8.1764e-05,0.000231217,0.000231218,0.000231218,0.000231218,7.10473e-07,0.000219751,8.17641e-05,2000,1000,0.000189338,0.00183771,0.00962132,0.199964,0.00999991,8846.18,0.000230515,357,4.36452e-08,-7.48328e-05,-1.64631e-14,2000,1000,"kon_DT","VEGFR2"
"232",0.000562963,0.00183771,0.2,0.01,8822.94,8.17641e-06,2.31218e-05,2.31218e-05,2.31218e-05,2.31218e-05,7.10474e-08,2.19751e-05,8.17641e-06,20000,10000,0.000189338,0.00183771,0.00962132,0.199996,0.00999999,8846.18,2.30554e-05,357,4.36526e-09,-7.48809e-05,-1.64631e-14,20000,10000,"kon_DT","VEGFR2"
"233",0.000562963,0.00183771,0.2,0.01,8822.94,8.17641e-07,2.31218e-06,2.31218e-06,2.31218e-06,2.31218e-06,7.10474e-09,2.19751e-06,8.17641e-07,2e+05,1e+05,0.000189338,0.00183771,0.00962132,0.2,0.01,8846.18,2.30558e-06,357,4.36533e-10,-7.48937e-05,-1.64631e-14,2e+05,1e+05,"kon_DT","VEGFR2"
"234",0.000562963,0.00183771,0.2,0.01,8822.94,8.17641e-08,2.31218e-07,2.31218e-07,2.31218e-07,2.31218e-07,7.10474e-10,2.19751e-07,8.17641e-08,2e+06,1e+06,0.000189338,0.00183771,0.00962132,0.2,0.01,8846.18,2.30558e-07,357,4.36534e-11,-7.48805e-05,-1.64631e-14,2e+06,1e+06,"kon_DT","VEGFR2"
"235",0.00747,1.5e-07,7.5e-08,0.01,7456.7,1.61549e-12,NA,NA,NA,NA,0,8.04592e-05,1.61575e-12,4.5e-07,1e-06,1.5e-10,1.5e-07,0.01,7.5006e-08,0.01,7475.17,8.01145e-05,357,1.20172e-14,4.21724,0,4.5e-07,1e-06,"ksynT","Atezoli"
"236",0.00747,1.5e-06,7.5e-07,0.01,7456.7,1.61549e-11,NA,NA,NA,NA,0,8.04592e-05,1.61575e-11,4.5e-06,1e-05,1.5e-09,1.5e-06,0.01,7.5006e-07,0.01,7475.17,7.97621e-05,357,1.19643e-13,-0.0188869,0,4.5e-06,1e-05,"ksynT","Atezoli"
"237",0.00747,1.5e-05,7.5e-06,0.01,7456.7,1.61549e-10,NA,NA,NA,NA,0,8.04592e-05,1.61575e-10,4.5e-05,1e-04,1.5e-08,1.5e-05,0.01,7.5006e-06,0.01,7475.17,7.94586e-05,357,1.19188e-12,-0.00529772,0,4.5e-05,1e-04,"ksynT","Atezoli"
